time_hours,B_magnitude,He,Bz,E1,E2,MPS_LO
7.0083,87.8104,-26.9433,78.4936,11880.3,5883.21,646973
7.0250,87.7187,-26.9088,78.3931,11768.1,5910.89,640517
7.0417,87.608,-26.8974,78.2654,11754.8,5946.32,632499
7.0583,87.5987,-26.9345,78.2145,11699.6,5914.68,656691
7.0750,87.6536,-27.0179,78.2041,11558.5,5881.68,606546
7.0917,87.6021,-27.0303,78.1182,11611.1,5869.66,613143
7.1083,87.473,-27.0208,77.9626,11461.9,5892.08,628451
7.1250,87.3455,-26.9731,77.8302,11426.6,5863.05,614680
7.1417,87.2201,-26.9035,77.7102,11275.4,5845.06,672886
7.1583,87.1627,-26.9049,77.6236,11289.6,5815.55,600071
7.1750,87.2181,-26.9412,77.6406,11189.6,5820.08,652981
7.1917,87.1409,-26.9216,77.5442,11178.8,5851.16,632804
7.2083,86.9969,-26.8662,77.4,11212.9,5844.54,636115
7.2250,86.8437,-26.8918,77.2113,11124.7,5831.69,613958
7.2417,86.6841,-26.9403,77.0063,11028.1,5773.27,665759
7.2583,86.6772,-26.9974,76.959,11004.4,5766.72,656659
7.2750,86.5587,-26.9811,76.8213,10933.2,5738.59,631139
7.2917,86.5475,-26.979,76.7839,10869.8,5718.54,633462
7.3083,86.4876,-26.9299,76.7148,10879.7,5754.24,635041
7.3250,86.4546,-26.8775,76.6777,10756.3,5742.93,663733
7.3417,86.4234,-26.8817,76.6142,10784.4,5679.05,663163
7.3583,86.4036,-26.9223,76.545,10770,5694.28,647455
7.3750,86.3739,-26.996,76.4557,10681.9,5666.01,635014
7.3917,86.2806,-27.0592,76.3066,10651.4,5653.21,623077
7.4083,86.334,-27.141,76.2975,10637,5664.08,634903
7.4250,86.267,-27.1864,76.1805,10577.7,5609.36,632677
7.4417,86.205,-27.1867,76.0897,10574.5,5595.92,623822
7.4583,86.1926,-27.1863,76.0511,10589.6,5633.99,625002
7.4750,86.1948,-27.1884,76.0243,10541.8,5591.39,680319
7.4917,86.2159,-27.2235,76.0061,10521.3,5619.69,669862
7.5083,86.2529,-27.3422,75.9626,10486.1,5611.57,638606
7.5250,86.384,-27.5057,75.9932,10506.8,5622.91,663264
7.5417,86.4654,-27.6,76.0039,10485.5,5597.74,640493
7.5583,86.4926,-27.6582,75.9753,10465.2,5606.79,632785
7.5750,86.4912,-27.6855,75.9304,10546.4,5602.01,641025
7.5917,86.4594,-27.7051,75.8618,10484.3,5585.67,639912
7.6083,86.4141,-27.7458,75.7686,10517.2,5567.73,635316
7.6250,86.4264,-27.8434,75.7071,10505.9,5589.39,635229
7.6417,86.4807,-27.9038,75.7067,10545.9,5564.72,656942
7.6583,86.5134,-27.9843,75.6725,10588.4,5567.54,668128
7.6750,86.5291,-28.0564,75.6238,10554.7,5555.83,654226
7.6917,86.5213,-28.1285,75.5523,10543.4,5607.86,636542
7.7083,86.522,-28.1469,75.5197,10603.1,5583.6,677003
7.7250,86.5521,-28.2225,75.4868,10595.8,5564.86,678164
7.7417,86.6033,-28.248,75.5008,10682.2,5616.86,645497
7.7583,86.5904,-28.2513,75.4592,10678.3,5622.86,645249
7.7750,86.6312,-28.2513,75.4731,10714.8,5603.02,702257
7.7917,86.6283,-28.2922,75.4185,10711.3,5622.88,689538
7.8083,86.6973,-28.2524,75.4834,10782.7,5647.47,732297
7.8250,86.7181,-28.2892,75.4562,10790.1,5635.12,753477
7.8417,86.6809,-28.2619,75.4072,10840.5,5645.56,687842
7.8583,86.6599,-28.2252,75.3777,10895.7,5690.97,672723
7.8750,86.6738,-28.2465,75.3536,10975.7,5665.21,673410
7.8917,86.645,-28.2415,75.2989,11032.2,5677.06,695683
7.9083,86.6721,-28.2015,75.3188,11100.3,5680.55,676570
7.9250,86.7486,-28.2652,75.3323,11114,5658.01,652569
7.9417,86.7862,-28.3057,75.321,11107.8,5723.9,706325
7.9583,86.7304,-28.3313,75.2218,11128.4,5677.04,689069
7.9750,86.7366,-28.4485,75.137,11170.1,5701.68,705387
7.9917,86.7563,-28.4722,75.1192,11192.7,5659.03,669524
8.0083,86.7851,-28.4534,75.135,11242.5,5650.58,691682
8.0250,86.8319,-28.4504,75.1595,11269.8,5673.86,658133
8.0417,86.9132,-28.5683,75.157,11286.9,5670.57,698906
8.0583,86.9928,-28.7009,75.1439,11325.5,5655.27,707289
8.0750,87.0093,-28.8515,75.0553,11396.8,5643.15,687220
8.0917,87.0458,-28.9239,75.029,11410.7,5676.15,683224
8.1083,87.0456,-28.9656,74.981,11454.4,5632.53,710319
8.1250,87.0365,-28.9858,74.9342,11484.4,5635.93,710531
8.1417,87.0679,-29.0046,74.9296,11487.3,5624.56,702749
8.1583,87.0745,-29.0064,74.906,11598.2,5613.41,711948
8.1750,87.0738,-28.9878,74.8838,11580.5,5616.34,687140
8.1917,87.0631,-28.9491,74.8648,11622.1,5628.99,707910
8.2083,87.0708,-28.9613,74.8376,11625.6,5611.19,725416
8.2250,87.0997,-28.9531,74.8445,11697.2,5637.57,734603
8.2417,87.1156,-28.915,74.8548,11681.7,5596.57,756967
8.2583,87.1296,-28.8642,74.8699,11708.2,5579.02,734213
8.2750,87.0503,-28.786,74.8007,11770.2,5609.24,739061
8.2917,86.9699,-28.7245,74.7209,11826.5,5589.98,720420
8.3083,86.8709,-28.6871,74.6078,11850.2,5554.93,732515
8.3250,86.8152,-28.7055,74.5085,11848.4,5562.19,746826
8.3417,86.8293,-28.8428,74.4175,11840.3,5561.35,722385
8.3583,86.8875,-28.9836,74.3695,11896.7,5555.7,752158
8.3750,86.9688,-29.1431,74.3362,11850.9,5562.24,759423
8.3917,86.9793,-29.2705,74.246,11862.9,5522.97,764733
8.4083,86.9581,-29.3668,74.1397,11850.5,5503.35,751757
8.4250,86.9377,-29.4149,74.062,11844.5,5478.59,781606
8.4417,87.0136,-29.5199,74.0507,11804.5,5466.95,764755
8.4583,87.0776,-29.5898,74.0491,11859.9,5477.28,755666
8.4750,87.195,-29.6551,74.104,11864.7,5473.8,823931
8.4917,87.2645,-29.7268,74.1074,11883.2,5481.48,754696
8.5083,87.3752,-29.7702,74.1683,11879.1,5447.05,779075
8.5250,87.3997,-29.8327,74.1284,11900.5,5439.84,750560
8.5417,87.4176,-29.8773,74.0931,11928.2,5460.91,794070
8.5583,87.425,-29.9724,74.0148,11920.2,5450.4,766215
8.5750,87.4076,-30.0211,73.9391,11919.8,5441.44,779880
8.5917,87.3647,-30.0137,73.8672,11989.9,5449.58,779399
8.6083,87.3228,-30.082,73.756,11934.2,5496.41,803844
8.6250,87.3165,-30.0985,73.7095,11813,5492.07,799046
8.6417,87.2432,-30.0542,73.6289,11925.2,5487.79,797311
8.6583,87.2097,-29.9596,73.6167,11986.4,5496.22,803318
8.6750,87.1513,-29.955,73.5278,11991.2,5507.3,807833
8.6917,87.179,-30.0274,73.4843,12030.7,5495.52,800826
8.7083,87.1522,-30.0394,73.4202,12049.3,5517.17,841248
8.7250,87.1834,-29.9718,73.4608,12067.4,5558.8,827052
8.7417,87.166,-29.9237,73.4392,12136.2,5588.72,785124
8.7583,87.2725,-29.717,73.6382,12196.7,5572.28,828921
8.7750,87.1643,-29.7077,73.5004,12102.8,5545.56,842108
8.7917,87.4285,-29.9334,73.6164,11839.8,5537,855729
8.8083,87.3444,-29.6727,73.6462,12154.6,5619.75,844022
8.8250,87.2904,-29.5216,73.6454,12174,5590.67,902666
8.8417,87.3587,-29.5124,73.6909,11991.8,5563.04,893950
8.8583,87.2212,-29.5571,73.4917,11930.2,5572.15,861980
8.8750,87.2787,-29.4575,73.5751,12078.9,5628.88,886016
8.8917,87.3157,-29.5272,73.5427,12096,5646.07,872034
8.9083,87.1911,-29.6204,73.3283,12085.6,5678.41,878931
8.9250,87.1299,-29.6097,73.2409,12206.6,5693.67,909231
8.9417,87.1843,-29.7493,73.1857,12081.2,5706.82,896879
8.9583,87.2704,-29.9697,73.1162,12157.4,5737.53,896097
8.9750,87.2187,-30.0091,73.0078,12082.4,5713.19,918816
8.9917,87.2336,-30.1847,72.8886,12091.5,5781.32,896160
9.0083,87.2602,-30.3176,72.8067,12049.7,5729.01,878765
9.0250,87.2873,-30.3789,72.767,12107.7,5730.68,920870
9.0417,87.2701,-30.391,72.71,12074.6,5669.07,921462
9.0583,87.2706,-30.3692,72.6914,12006.4,5709.47,942103
9.0750,87.3299,-30.2721,72.7781,12029.4,5721.63,891426
9.0917,87.376,-30.1948,72.8392,12066,5696.92,924990
9.1083,87.3079,-30.4751,72.5707,11855.8,5625.64,951297
9.1250,87.3782,-30.3207,72.7026,11806.4,5659.4,931833
9.1417,87.4014,-30.2039,72.7636,11919,5622.27,944094
9.1583,87.544,-30.5029,72.7024,11660.6,5580.75,1.01507e+06
9.1750,87.5716,-30.4271,72.7427,11721.9,5577.71,1.07728e+06
9.1917,87.656,-30.3993,72.8148,11727.1,5617.97,1.07627e+06
9.2083,87.8227,-30.4662,72.9146,11688.2,5623.99,1.0748e+06
9.2250,87.8571,-30.5353,72.8769,11638.7,5611.11,1.11137e+06
9.2417,88.0211,-30.6016,72.9743,11729.3,5627.41,1.08406e+06
9.2583,88.1116,-30.4903,73.102,11844.8,5657.09,947740
9.2750,88.2721,-30.4991,73.2301,11885.6,5700.33,988791
9.2917,88.1966,-30.7484,72.9707,11792.9,5669.65,997976
9.3083,88.2978,-30.7288,73.0533,11720.1,5645.54,956869
9.3250,88.3766,-30.6248,73.164,11800.6,5683,979347
9.3417,88.5065,-30.9085,73.0952,11704.6,5612.77,1.00058e+06
9.3583,88.4074,-30.9264,72.9482,11705.6,5610.54,996427
9.3750,88.4704,-30.8864,73.0047,11637.7,5645.77,941917
9.3917,88.5849,-30.9008,73.0818,11618.6,5630.4,979950
9.4083,88.7319,-30.9045,73.1962,11699.7,5644.38,1.01047e+06
9.4250,88.6933,-31.2366,72.925,11617.9,5613.26,967516
9.4417,88.7944,-31.1713,73.0299,11516.4,5576.37,972140
9.4583,88.858,-31.0996,73.1073,11488.7,5544.7,985522
9.4750,88.992,-31.211,73.1385,11376.9,5501,1.03597e+06
9.4917,89.0037,-31.2001,73.1257,11465.5,5530.79,998502
9.5083,89.1237,-31.4047,73.0851,11319.1,5484.67,1.03337e+06
9.5250,89.1124,-31.3361,73.0802,11345,5504.14,1.13727e+06
9.5417,89.2094,-31.4688,73.059,11303.5,5482.11,1.32161e+06
9.5583,89.1513,-31.4001,73.0035,11346.2,5527.18,1.2767e+06
9.5750,89.2187,-31.4611,72.9981,11372.1,5462.98,1.24288e+06
9.5917,89.2083,-31.4471,72.9603,11330.7,5489.73,1.21938e+06
9.6083,89.125,-31.3272,72.9124,11435.2,5542.34,1.17944e+06
9.6250,89.1494,-31.25,72.9539,11397.7,5563.46,1.21792e+06
9.6417,89.0934,-31.1691,72.9109,11423.8,5571.33,1.24136e+06
9.6583,88.98,-31.0974,72.8084,11486.9,5601.48,1.18732e+06
9.6750,88.9154,-31.0182,72.7595,11508.5,5642.63,1.12797e+06
9.6917,88.8796,-30.976,72.7144,11539.8,5641.58,1.11494e+06
9.7083,88.8111,-30.9017,72.6562,11595.1,5729.02,1.0763e+06
9.7250,88.787,-30.9661,72.5545,11586.1,5703.93,1.11071e+06
9.7417,88.7416,-30.9118,72.5089,11680.5,5734.92,1.1439e+06
9.7583,88.689,-30.9416,72.4037,11591.9,5763.77,1.15487e+06
9.7750,88.6462,-30.8649,72.3719,11624.9,5796.06,1.13372e+06
9.7917,88.6362,-30.8519,72.3326,11673.5,5841.15,1.15049e+06
9.8083,88.5858,-30.8536,72.2408,11689.5,5881.83,1.10019e+06
9.8250,88.5043,-30.7612,72.1747,11728.5,5956.68,1.13948e+06
9.8417,88.467,-30.8028,72.0738,11810.9,5970.69,1.13378e+06
9.8583,88.418,-30.7922,71.9952,11866.3,6003.09,1.15433e+06
9.8750,88.3722,-30.8898,71.8537,11896.4,5979.28,1.15272e+06
9.8917,88.3257,-30.876,71.7796,11999.7,6007.42,1.1521e+06
9.9083,88.3198,-31.0066,71.6567,12015.3,5966.7,1.17004e+06
9.9250,88.266,-31.0378,71.5495,12003.9,6012.88,1.16317e+06
9.9417,88.2104,-31.0645,71.4386,12059.1,5999.68,1.13057e+06
9.9583,88.1604,-31.0742,71.3426,12013.9,5990.94,1.14903e+06
9.9750,88.1619,-31.1701,71.2482,12054.4,5980.27,1.12853e+06
9.9917,88.1033,-31.2558,71.1,12049.1,5920.16,1.17653e+06
10.0083,88.1026,-31.3321,71.0181,12031.6,5934.52,1.14081e+06
10.0250,88.0769,-31.4284,70.901,12003.7,5846.85,1.13325e+06
10.0417,88.0257,-31.4717,70.7892,12000.8,5825.14,1.15362e+06
10.0583,88.093,-31.5764,70.7624,11942.7,5752.01,1.11134e+06
10.0750,88.0627,-31.6474,70.6545,11895.2,5700.97,1.14226e+06
10.0917,88.1784,-31.7544,70.6784,11753.2,5635.12,1.16725e+06
10.1083,88.2654,-31.8915,70.6453,11742.2,5551.53,1.15887e+06
10.1250,88.3343,-31.9145,70.6688,11606.6,5512.32,1.12282e+06
10.1417,88.4578,-31.9499,70.7302,11470.8,5404.49,1.15081e+06
10.1583,88.4207,-31.8101,70.7488,11404.6,5337.36,1.14193e+06
10.1750,88.5159,-31.765,70.8357,11275.9,5299.39,1.15816e+06
10.1917,88.4911,-31.6668,70.846,11325.8,5258.06,1.15847e+06
10.2083,88.4202,-31.7224,70.7059,11315.1,5294.23,1.17771e+06
10.2250,88.3458,-31.8299,70.5279,11261.5,5248.11,1.15187e+06
10.2417,88.4357,-32.0345,70.4631,11270.5,5202.98,1.13198e+06
10.2583,88.3096,-32.161,70.2202,11363.3,5244.08,1.11949e+06
10.2750,88.3025,-32.1905,70.1617,11416.2,5276.27,1.12585e+06
10.2917,88.2777,-32.2098,70.0973,11394.6,5322.28,1.13373e+06
10.3083,88.2835,-32.0452,70.182,11420.7,5318,1.10433e+06
10.3250,88.3301,-31.9023,70.2873,11384.9,5288.7,1.12305e+06
10.3417,88.3373,-31.9313,70.2432,11384.8,5331.33,1.15121e+06
10.3583,88.3571,-32.1114,70.1116,11473,5316.69,1.1702e+06
10.3750,88.3736,-32.3785,69.938,11442.1,5321.54,1.1349e+06
10.3917,88.2887,-32.5562,69.7157,11476.4,5327.71,1.12343e+06
10.4083,88.135,-32.6945,69.444,11485.3,5336.26,1.15066e+06
10.4250,88.1137,-32.8359,69.3117,11418.8,5362.75,1.11202e+06
10.4417,88.0695,-32.9242,69.1861,11439.2,5382.2,1.08703e+06
10.4583,88.1227,-32.8567,69.2729,11513.5,5378.49,1.12373e+06
10.4750,88.1387,-32.9094,69.246,11475.4,5437.29,1.08309e+06
10.4917,87.8014,-32.6122,69.0975,11843.9,5551.19,1.04688e+06
10.5083,87.8232,-32.6325,69.0761,12076.7,5649.12,1.03989e+06
10.5250,87.8393,-32.585,69.0883,12385.6,5577.65,1.03123e+06
10.5417,87.6994,-32.5145,68.9531,12375.8,5451.14,1.06756e+06
10.5583,87.5357,-32.3429,68.863,12165.2,5383.08,1.0043e+06
10.5750,87.5629,-32.3894,68.8413,11898.6,5485.25,1.01296e+06
10.5917,87.3778,-32.4677,68.5904,11832.1,5485.68,954901
10.6083,87.513,-32.7908,68.4857,11811.2,5414.37,1.01644e+06
10.6250,87.3842,-32.799,68.3224,11729.6,5367.82,973854
10.6417,87.4528,-32.9371,68.2752,11483.1,5383.64,990368
10.6583,87.5353,-33.0523,68.2518,11317.9,5405.5,1.00651e+06
10.6750,87.6743,-33.061,68.3648,11259.1,5433.82,919754
10.6917,87.9744,-32.739,68.8851,11532.2,5459.7,944491
10.7083,88.3827,-32.5763,69.4445,11942.5,5587.39,848385
10.7250,88.1967,-32.1278,69.5465,12598.4,5784.41,773696
10.7417,88.6918,-32.2945,69.9335,13185.5,5943.99,788298
10.7583,88.7923,-32.0718,70.1767,14038.3,6039.19,714680
10.7750,89.2098,-32.0317,70.641,14702.9,6102.95,680201
10.7917,89.2962,-32.1356,70.6451,15106.1,6124.17,633022
10.8083,89.5602,-31.8269,71.1118,16040.6,6234,602672
10.8250,89.5869,-32.092,70.9682,16155.6,6171.66,800608
10.8417,89.5967,-32.2774,70.8354,16160.5,6199.52,1.76573e+06
10.8583,89.5004,-31.9784,70.9255,16396.1,6180.99,2.18766e+06
10.8750,89.5756,-32.2105,70.8214,15867.8,6146.92,2.16995e+06
10.8917,89.6338,-32.3254,70.7817,15412.5,6060.84,2.07609e+06
10.9083,89.5793,-32.3166,70.705,14900.1,6012.95,2.10802e+06
10.9250,89.6688,-32.3594,70.7464,14299.1,6004.99,2.08296e+06
10.9417,89.5779,-32.3773,70.606,14255,5937.11,2.36431e+06
10.9583,89.4436,-32.2333,70.5398,14201.9,5923.01,2.92428e+06
10.9750,89.5251,-32.2172,70.6113,13653.5,5917.88,2.45863e+06
10.9917,89.7115,-32.2525,70.7687,13361.5,5856.92,2.3374e+06
11.0083,89.6415,-32.3138,70.6177,13160.2,5802.61,2.19545e+06
11.0250,89.6007,-32.3488,70.5322,12757.6,5799.77,2.14907e+06
11.0417,89.5804,-32.2655,70.5436,12671.5,5752.38,2.07237e+06
11.0583,89.5279,-32.3586,70.4021,12483.5,5746.13,2.18857e+06
11.0750,89.4261,-32.2622,70.3416,12934,5841.56,2.20872e+06
11.0917,89.2202,-32.1224,70.2049,13406,5819.48,2.07036e+06
11.1083,88.8913,-31.8131,70.1017,13277.6,5805.21,2.05869e+06
11.1250,88.7178,-31.7999,69.8965,13678.6,5739.53,2.07104e+06
11.1417,88.5977,-31.6691,69.9157,13294.7,5675.18,2.18965e+06
11.1583,88.608,-31.5961,69.9459,13390,5651.42,2.69729e+06
11.1750,88.1373,-31.621,69.4329,13106.8,5572.73,3.20636e+06
11.1917,87.9706,-31.5557,69.2826,13313.6,5596.84,3.3177e+06
11.2083,87.739,-31.5089,69.085,13754.2,5618.86,2.61467e+06
11.2250,87.7092,-31.4495,69.0573,13645.5,5530.59,2.63743e+06
11.2417,87.4057,-31.3156,68.8396,13756.4,5558.92,2.62973e+06
11.2583,87.6131,-31.351,68.9897,13600.3,5501.04,2.82079e+06
11.2750,87.7827,-31.2993,69.1966,13509.1,5493.38,2.87583e+06
11.2917,87.7462,-31.0376,69.3136,13960.5,5555.32,3.59595e+06
11.3083,87.6744,-30.7363,69.4428,14671.9,5632.6,4.40345e+06
11.3250,87.8994,-30.9235,69.4945,14554.3,5587.27,3.99444e+06
11.3417,87.6046,-30.857,69.2345,14896.7,5627.28,4.75534e+06
11.3583,87.8007,-30.6336,69.5754,15097.9,5547.19,4.78968e+06
11.3750,88.0929,-30.3978,69.9914,15201.8,5615.09,4.54167e+06
11.3917,88.1508,-30.3738,70.0356,14977,5606.92,4.03561e+06
11.4083,88.407,-30.7718,70.0515,15039.5,5525.5,4.00863e+06
11.4250,88.3028,-30.7323,69.9552,15383.3,5550.55,4.18342e+06
11.4417,88.464,-30.8399,70.0347,15055.3,5508.69,4.30885e+06
11.4583,88.7703,-30.8591,70.3243,15349.9,5584.85,4.18589e+06
11.4750,89.0363,-31.011,70.4746,14971,5574.79,4.15532e+06
11.4917,89.2038,-30.9987,70.628,14761.4,5551.18,4.07583e+06
11.5083,89.4214,-31.143,70.765,14910.6,5531.48,4.12902e+06
11.5250,89.5417,-31.1231,70.8802,14911.1,5532.05,4.05372e+06
11.5417,89.6663,-31.2792,70.8835,14571.8,5493.74,4.22835e+06
11.5583,89.907,-31.232,71.1651,14715.9,5557.25,4.07556e+06
11.5750,90.1488,-31.3804,71.2862,13974.1,5529.04,4.10799e+06
11.5917,90.4107,-31.5547,71.4322,14019.1,5520.97,4.12733e+06
11.6083,90.512,-31.5044,71.5293,13762.8,5528.78,4.16426e+06
11.6250,90.7563,-31.571,71.7113,13083.9,5532.64,4.41899e+06
11.6417,90.8682,-31.5569,71.7955,13100.7,5503.7,4.41126e+06
11.6583,91.0619,-31.6214,71.9198,12817.9,5525.97,4.44367e+06
11.6750,91.1899,-31.6292,72.0154,12807.2,5476.04,4.2761e+06
11.6917,91.3445,-31.6201,72.1557,12665.3,5518.31,4.28154e+06
11.7083,91.6435,-31.6284,72.4541,12489.5,5560.18,4.17385e+06
11.7250,91.8088,-31.6161,72.5813,12498.5,5526.94,3.9715e+06
11.7417,92.0813,-31.7397,72.738,12326.8,5519.74,4.01014e+06
11.7583,92.3649,-31.7402,73.0025,12336.3,5590.95,3.94259e+06
11.7750,92.5465,-31.7603,73.1311,12609.5,5585.36,3.66015e+06
11.7917,92.8187,-31.6148,73.5115,12669.8,5642.51,3.85541e+06
11.8083,92.8679,-31.4158,73.6505,12699.6,5637.95,3.90007e+06
11.8250,92.9181,-31.5443,73.5759,12402,5675.74,3.77045e+06
11.8417,93.0035,-31.3567,73.753,12414.2,5675.42,3.75139e+06
11.8583,93.0886,-31.2109,73.9056,12232.7,5722.52,3.68545e+06
11.8750,93.2247,-31.0601,74.0951,12202.8,5713.91,3.75131e+06
11.8917,93.3468,-30.9736,74.2607,12161.9,5710.83,3.78899e+06
11.9083,93.5068,-30.8412,74.4665,12110.4,5807.18,3.86605e+06
11.9250,93.4698,-30.9438,74.3246,11995.4,5715.42,3.86347e+06
11.9417,93.4613,-30.8819,74.3549,12103.3,5811.38,3.97416e+06
11.9583,93.6008,-30.8014,74.5223,11955.7,5742.59,3.84084e+06
11.9750,93.5447,-30.7316,74.4628,12042.6,5745.3,3.72978e+06
11.9917,93.569,-30.7629,74.458,11808.5,5739.26,3.70971e+06
12.0083,93.5972,-30.7255,74.5178,11864.2,5733.39,3.6303e+06
12.0250,93.4645,-30.5777,74.4665,11632.2,5735.44,3.75843e+06
12.0417,93.4523,-30.4629,74.5483,11369.1,5642.87,3.76945e+06
12.0583,93.2724,-30.2807,74.4866,11292.1,5694.59,3.92811e+06
12.0750,93.2292,-30.1725,74.5532,11158.9,5678.33,3.72112e+06
12.0917,93.3057,-30.0807,74.6816,11079.1,5685.88,3.67072e+06
12.1083,93.3669,-29.9086,74.8622,11020,5704.01,3.69185e+06
12.1250,93.3467,-29.9309,74.7708,11136.2,5717.05,3.85767e+06
12.1417,93.5082,-30.2375,74.6479,10975.3,5726.57,3.76429e+06
12.1583,93.4731,-30.2007,74.6313,10992,5740.26,3.7205e+06
12.1750,93.7158,-30.3798,74.8137,10995.4,5737.09,3.62613e+06
12.1917,93.7061,-30.2636,74.819,11019.3,5740.62,3.59691e+06
12.2083,93.7135,-30.2504,74.8291,10937.8,5674.93,3.5166e+06
12.2250,93.693,-29.949,75.0014,10937.8,5679.23,3.6409e+06
12.2417,93.7064,-29.8504,75.0345,10975.7,5672.08,3.55697e+06
12.2583,93.7437,-29.8235,75.0885,10972.3,5651.67,3.51801e+06
12.2750,93.7737,-29.8636,75.0786,11158.1,5646.83,3.65474e+06
12.2917,93.8388,-29.8854,75.1417,11173.1,5640.16,3.30367e+06
12.3083,93.7852,-29.8507,75.1045,11143.4,5645.18,3.04177e+06
12.3250,93.9742,-29.8239,75.2808,11112.3,5637.93,3.5229e+06
12.3417,94.0974,-29.7346,75.4454,11174.2,5671.53,3.64953e+06
12.3583,94.1048,-29.7415,75.4332,11209.8,5620.77,3.73209e+06
12.3750,94,-29.6949,75.3492,11217.2,5613.5,3.57633e+06
12.3917,93.9791,-29.381,75.5195,11253.5,5636.62,3.19115e+06
12.4083,93.9984,-29.2901,75.5706,11329.3,5609.32,3.22559e+06
12.4250,94.221,-29.3171,75.7508,11257.7,5588.52,3.3522e+06
12.4417,94.3172,-29.389,75.8026,11168.2,5592.09,3.84261e+06
12.4583,94.388,-29.3264,75.8857,11219.1,5618.12,3.82256e+06
12.4750,94.5094,-29.2525,76.0483,11286.7,5606.63,3.95701e+06
12.4917,94.5892,-29.0696,76.2193,11440.4,5615.49,3.94892e+06
12.5083,94.6898,-29.0536,76.296,11429.2,5568.27,3.87036e+06
12.5250,94.7444,-29.067,76.3524,11504.5,5590.4,3.8047e+06
12.5417,94.9261,-29.0849,76.5254,11546.8,5603.67,3.71231e+06
12.5583,95.03,-29.0779,76.6077,11513.4,5566.25,3.35369e+06
12.5750,95.1102,-29.1345,76.6135,11586,5604.41,3.30151e+06
12.5917,95.1274,-29.0986,76.6411,11700.5,5586.65,3.17396e+06
12.6083,95.0677,-28.9871,76.65,11677,5572.55,2.98423e+06
12.6250,95.1362,-28.8893,76.7502,11613,5537.6,2.91232e+06
12.6417,95.1089,-28.9282,76.7017,11779.9,5530.12,2.99325e+06
12.6583,95.2746,-28.939,76.8463,11647,5493.65,2.82263e+06
12.6750,95.3066,-29.1421,76.7569,11778.1,5505.85,2.22913e+06
12.6917,95.2802,-29.182,76.6977,11697.1,5450.68,2.24037e+06
12.7083,95.3686,-29.185,76.7962,11676.3,5476.43,2.87932e+06
12.7250,95.4395,-29.1557,76.8624,11752.1,5454.34,2.68265e+06
12.7417,95.5662,-29.3294,76.9307,11738.4,5466.11,2.48187e+06
12.7583,95.5814,-29.2916,76.9711,11757.3,5438.46,2.60734e+06
12.7750,95.6744,-29.4982,76.9246,11665.1,5383.61,2.65173e+06
12.7917,95.6179,-29.4671,76.9485,11747.1,5368.4,3.20919e+06
12.8083,95.7247,-29.5084,77.0087,11729.6,5370.58,3.34479e+06
12.8250,95.7672,-29.633,76.9839,11706.8,5321.83,3.35177e+06
12.8417,95.8664,-29.6095,77.0831,11707.3,5292.72,3.38226e+06
12.8583,95.876,-29.5969,77.1153,11666,5245.39,3.23327e+06
12.8750,95.9242,-29.5089,77.2069,11665.3,5270.98,3.11837e+06
12.8917,95.9793,-29.4234,77.316,11632.2,5277.02,3.03525e+06
12.9083,96.142,-29.4467,77.4702,11667.8,5236.16,2.92799e+06
12.9250,96.185,-29.3827,77.5329,11614.8,5280.62,2.74466e+06
12.9417,96.1112,-29.3669,77.4946,11657.2,5252.45,2.99333e+06
12.9583,96.1533,-29.3188,77.5528,11592.8,5237.02,3.01418e+06
12.9750,96.1454,-29.3401,77.5222,11538.6,5222.97,2.92654e+06
12.9917,96.271,-29.4071,77.6148,11657.9,5215,2.75874e+06
13.0083,96.3561,-29.3168,77.7433,11698.8,5271.32,2.62584e+06
13.0250,96.4014,-29.2015,77.8509,11674.6,5285.32,2.68596e+06
13.0417,96.5616,-29.1532,78.0512,11699.2,5290.58,2.79812e+06
13.0583,96.6172,-29.1552,78.0868,11800.1,5291.02,2.77922e+06
13.0750,96.7477,-29.1401,78.2348,11816.2,5310.27,2.72056e+06
13.0917,96.831,-29.0886,78.3222,11860.3,5307.82,2.70719e+06
13.1083,96.9395,-29.033,78.4513,11932.3,5348.12,2.79719e+06
13.1250,96.807,-29.0464,78.3274,12013,5324.3,2.80564e+06
13.1417,96.7215,-29.0879,78.2324,12146.9,5338.59,2.7917e+06
13.1583,96.8247,-28.9908,78.3814,12195.9,5369.71,2.73585e+06
13.1750,96.9315,-29.0404,78.4491,12171.7,5359.41,2.92474e+06
13.1917,96.9252,-28.9541,78.4944,12220.5,5374.74,3.12896e+06
13.2083,97.0108,-28.9366,78.5856,12258.2,5359.06,3.30521e+06
13.2250,97.0929,-28.9439,78.6712,12342.5,5400.18,3.03792e+06
13.2417,97.2614,-29.0322,78.7813,12383.8,5439.48,2.91585e+06
13.2583,97.3806,-29.0814,78.8796,12435.7,5450.27,2.74295e+06
13.2750,97.4112,-29.0737,78.9098,12306,5415.98,2.61447e+06
13.2917,97.4532,-29.1172,78.9143,12417.8,5415.93,2.61982e+06
13.3083,97.5446,-29.0704,79.0319,12448.6,5411.36,2.65724e+06
13.3250,97.5911,-29.0212,79.0991,12445.4,5435.42,2.66777e+06
13.3417,97.6062,-29.0083,79.1147,12497.5,5434.72,2.6208e+06
13.3583,97.5272,-28.9847,79.0216,12441.7,5372.09,2.49101e+06
