time (hours),Bz,B magnitude,Solar Wind Speed (km/s),proton density
111.066667,4.284875,5.125875,614.584377,3.998522
111.083333,4.390750,5.201813,616.224075,4.159087
111.100000,4.331313,5.225937,614.624214,3.526667
111.116667,4.471437,5.222938,614.750786,3.639683
111.133333,4.468000,5.261250,614.877357,3.752698
111.150000,4.455062,5.240125,614.046265,3.361700
111.166667,4.489125,5.209375,614.116560,3.814778
111.183333,4.403937,5.167813,613.439703,3.560288
111.200000,4.442875,5.210750,613.550327,3.791925
111.216667,4.372437,5.112875,612.364676,3.675906
111.233333,4.328812,5.057500,611.707472,3.802784
111.250000,4.329500,5.104875,610.666861,3.824675
111.266667,4.274938,5.094187,610.294991,3.404309
111.283333,4.207563,5.139062,610.765301,3.259274
111.300000,4.537563,5.199875,608.925949,3.260293
111.316667,4.618062,5.262375,609.064066,3.261313
111.333333,4.568250,5.219000,606.971895,3.262332
111.350000,4.599688,5.152063,609.789997,3.263351
111.366667,4.680312,5.169500,607.211868,3.264371
111.383333,4.734250,5.115562,608.168137,3.265390
111.400000,4.633187,5.141187,607.946236,3.266410
111.416667,4.682937,5.129437,608.831247,3.267429
111.433333,4.347375,5.097562,606.453117,3.268448
111.450000,4.742188,5.128188,604.827164,3.269468
111.466667,4.684687,5.140813,605.034376,3.270487
111.483333,4.775000,5.114313,605.454681,3.271507
111.500000,4.716125,5.126875,603.648729,3.272526
111.516667,4.689250,5.073125,602.608118,3.273546
111.533333,4.680875,5.073063,602.194687,3.274565
111.550000,4.643750,5.063875,602.488743,3.275584
111.566667,4.518250,5.123750,605.616259,3.276604
111.583333,4.615562,5.069813,603.891888,3.277623
111.600000,4.644062,5.168125,602.526226,3.278643
111.616667,4.710937,5.161125,600.549065,3.279662
111.633333,4.576750,5.173875,604.675915,3.280681
111.650000,4.360062,5.196625,606.954090,3.281701
111.666667,4.097562,5.182063,612.431272,3.282720
111.683333,3.831625,5.172375,618.018764,3.283740
111.700000,3.833938,5.216812,619.504669,3.284759
111.716667,3.848500,5.253500,618.208128,3.285779
111.733333,3.770250,5.232562,617.331556,3.286798
111.750000,4.510687,5.213062,612.752481,3.287817
111.766667,4.575375,5.278937,609.204048,3.288837
111.783333,4.688187,5.241500,606.827482,3.289856
111.800000,4.894875,5.196500,602.319994,3.290876
111.816667,4.517875,5.189875,602.017818,3.291895
111.833333,4.828625,5.188687,605.748106,3.292914
111.850000,4.363250,5.113062,600.444075,3.293934
111.866667,4.160125,5.124687,601.026903,3.294953
111.883333,4.240250,5.197187,597.208456,3.295973
111.900000,4.495688,5.152625,599.513424,3.296992
111.916667,4.512062,5.131312,596.616581,3.298012
111.933333,4.418000,5.161375,598.504709,3.299031
111.950000,4.555750,5.162438,595.216885,3.300050
111.966667,4.623250,5.234000,597.577801,3.301070
111.983333,4.627562,5.235813,595.616884,3.302089
112.000000,4.485250,5.205438,595.780008,3.303109
112.016667,4.025063,5.259375,595.187199,3.304128
112.033333,4.487688,5.235438,595.222513,3.305147
112.050000,4.246375,5.201438,595.874054,3.306167
112.066667,4.590875,5.136250,595.683422,3.307186
112.083333,4.708375,5.253812,594.468128,3.308206
112.100000,4.805625,5.233000,593.656250,3.309225
112.116667,4.486375,5.259313,596.175943,3.310245
112.133333,4.774563,5.326813,592.969709,3.311264
112.150000,4.589750,5.253938,596.652184,3.312283
112.166667,4.836000,5.320500,599.195942,3.313303
112.183333,4.325562,5.412875,593.674053,3.314322
112.200000,4.517000,5.438313,593.227198,3.315342
112.216667,4.556000,5.378438,593.368747,3.316361
112.233333,4.732750,5.320063,593.556230,3.317381
112.250000,4.733313,5.320812,593.679071,3.318400
112.266667,4.692000,5.290250,595.015953,3.319419
112.283333,4.680187,5.289875,594.370018,3.320439
112.300000,4.623125,5.304875,594.081575,3.321458
112.316667,4.648062,5.300188,593.898756,3.322478
112.333333,4.671562,5.280625,593.025326,3.323497
112.350000,4.535813,5.224750,592.465021,3.324516
112.366667,4.453562,5.249375,592.009392,3.325536
112.383333,4.495688,5.197125,592.415638,3.326555
112.400000,4.648188,5.195438,589.639082,3.327575
112.416667,4.496687,5.244313,590.887804,3.328594
112.433333,4.587562,5.212750,590.511856,3.329614
112.450000,4.612312,5.144375,591.468124,3.330633
112.466667,4.529062,5.082062,589.669357,3.331652
112.483333,4.421500,5.095375,591.505001,3.332672
112.500000,4.435375,5.106125,591.629999,3.333691
112.516667,4.525750,5.059875,591.559998,3.334711
112.533333,4.617687,5.050813,591.258108,3.335730
112.550000,4.039938,4.830125,589.443426,3.336749
112.566667,3.189625,4.886500,586.121250,3.337769
112.583333,3.284250,4.894937,591.352488,3.338788
112.600000,2.205000,4.832687,601.131544,3.339808
112.616667,2.647125,4.850125,598.517191,3.340827
112.633333,3.161125,4.822188,589.536886,3.341847
112.650000,2.634000,4.790875,598.566246,3.342866
112.666667,1.483500,4.719750,622.939663,3.343885
112.683333,1.612562,4.809125,610.300299,3.344905
112.700000,2.767437,4.831250,590.601847,3.345924
112.716667,3.296000,4.858375,579.558126,3.346944
112.733333,3.680125,4.875812,579.579683,3.347963
112.750000,3.691938,4.883875,580.016584,3.348982
112.766667,3.638375,5.060687,578.722839,3.350002
112.783333,3.594438,5.040875,577.082214,3.351021
112.800000,3.263875,4.996875,577.416868,3.352041
112.816667,3.661875,5.008062,579.215630,3.353060
112.833333,3.413125,5.020000,579.411579,3.354080
112.850000,3.181500,4.906062,576.172501,3.355099
112.866667,3.325687,4.928312,575.653116,3.356118
112.883333,3.897438,4.893250,580.630629,3.357138
112.900000,3.978313,4.935812,582.778456,3.358157
112.916667,3.839375,4.862188,580.697815,3.359177
112.933333,3.618813,4.929812,578.574373,3.360196
112.950000,3.777562,4.957000,576.302790,3.361215
112.966667,3.889000,5.061125,573.418430,3.362235
112.983333,3.855875,4.974188,573.071560,3.363254
113.000000,3.869563,5.078312,572.371239,3.364274
113.016667,4.140063,4.938750,575.404982,3.365293
113.033333,3.496813,4.816187,574.753412,3.366313
113.050000,2.031937,4.671000,586.420301,3.367332
113.066667,1.055562,4.706125,592.130606,3.368351
113.083333,0.126875,4.714375,598.158104,3.369371
113.100000,0.117750,4.812062,606.626883,3.370390
113.116667,0.364375,4.799687,606.833134,3.439478
113.133333,0.378188,4.849812,604.431875,3.672306
113.150000,0.207813,4.909500,604.661892,3.532253
113.166667,0.190750,4.903688,600.011889,2.766906
113.183333,0.542500,5.035188,601.226585,2.537978
113.200000,0.507812,5.026750,599.625004,2.366837
113.216667,0.292812,4.985625,601.764397,2.629797
113.233333,0.273750,5.007875,602.970932,2.505669
113.250000,0.943875,5.015062,605.999039,3.074731
113.266667,1.246187,4.964750,599.874043,2.604959
113.283333,0.382000,4.959312,601.187487,3.147303
113.300000,0.414812,5.021938,605.721884,3.417725
113.316667,0.435312,4.967812,606.620483,3.435244
113.333333,-0.036687,4.973000,606.268921,3.399431
113.350000,0.549938,5.010562,606.935619,3.085150
113.366667,-0.549875,5.030625,608.085613,2.832828
113.383333,-0.433500,5.121875,605.601244,2.891328
113.400000,0.027500,5.172750,607.904066,3.089984
113.416667,0.164750,5.179375,616.981585,3.272588
113.433333,0.558187,5.200063,616.295334,3.342103
113.450000,0.842187,5.156438,611.680315,3.336609
113.466667,0.831250,5.184125,613.255299,3.711016
113.483333,0.583625,5.123563,607.572180,3.925233
113.500000,2.988812,5.099250,584.625011,3.960561
113.516667,2.472625,5.103250,597.374989,3.995889
113.533333,2.393687,5.141625,596.214050,4.031217
113.550000,2.804375,5.192125,591.097179,4.066545
113.566667,2.608187,5.135937,591.211248,4.101873
113.583333,1.122937,5.085188,604.818459,4.137202
113.600000,1.297625,5.122187,611.815010,4.002506
113.616667,1.046563,5.254000,612.007813,4.232062
113.633333,1.643500,5.268313,611.393744,4.078037
113.650000,1.953250,5.281125,611.946865,3.884678
113.666667,2.862313,5.264250,602.056570,4.029061
113.683333,3.862125,5.401312,587.801888,4.029894
113.700000,4.101375,5.440250,588.539665,4.030727
113.716667,4.549437,5.464000,583.428097,4.031560
113.733333,4.632625,5.521687,581.078100,4.032393
113.750000,4.355000,5.510062,583.965599,4.033226
113.766667,4.521750,5.507313,586.842171,4.034059
113.783333,4.430313,5.480000,584.507805,4.034892
113.800000,4.301563,5.507062,585.118752,4.035725
113.816667,4.384688,5.484500,583.139696,4.036558
113.833333,4.406063,5.493375,582.517824,4.037391
113.850000,4.306938,5.473250,583.255009,4.038223
113.866667,4.159000,5.519687,583.947339,4.039056
113.883333,4.313375,5.521437,584.486384,4.039889
113.900000,4.206375,5.515312,585.299047,4.040722
113.916667,4.265812,5.482875,586.597494,4.041555
113.933333,4.319562,5.553000,586.031567,4.042388
113.950000,4.361750,5.477812,584.346895,4.043221
113.966667,4.376938,5.480562,585.048126,4.044054
113.983333,4.332125,5.492937,584.968418,4.044887
114.000000,4.491000,5.540688,585.682510,4.045720
114.016667,4.396063,5.491313,583.541275,4.046553
114.033333,4.310625,5.535687,583.204382,4.047386
114.050000,4.229438,5.491875,587.235620,4.048219
114.066667,4.453937,5.578750,587.234035,4.049052
114.083333,4.347375,5.508625,585.262516,4.049885
114.100000,4.366812,5.537062,585.743740,4.050718
114.116667,4.300875,5.578750,588.682487,4.051551
114.133333,4.224250,5.593812,589.877817,4.052384
114.150000,4.234687,5.518125,588.121252,4.053217
114.166667,4.258937,5.518375,587.826239,4.054050
114.183333,4.256938,5.525937,588.009058,4.054883
114.200000,4.241625,5.567937,587.199062,4.055716
114.216667,4.283313,5.583000,586.848732,4.056549
114.233333,4.311188,5.514437,586.963116,4.057382
114.250000,4.352750,5.543000,588.114399,4.058215
114.266667,4.286250,5.522688,587.137817,4.059048
114.283333,4.320187,5.551437,589.518131,4.059881
114.300000,4.289437,5.529187,586.039082,4.060714
114.316667,4.238687,5.555625,586.610943,4.061547
114.333333,4.264750,5.559250,586.104364,4.062380
114.350000,4.200500,5.543938,587.509710,4.063213
114.366667,4.195812,5.477750,585.694057,4.064046
114.383333,4.043687,5.464750,589.379362,4.064878
114.400000,4.591625,5.510125,585.137169,4.065711
114.416667,4.599938,5.505687,582.779212,4.066544
114.433333,4.252875,5.469563,583.946424,4.067377
114.450000,4.398812,5.434187,582.369070,4.068210
114.466667,3.982875,5.529375,581.662811,4.069043
114.483333,4.555375,5.455438,584.082836,4.069876
114.500000,4.663562,5.346875,581.784090,4.070709
114.516667,4.894125,5.260687,577.654394,4.071542
114.533333,4.773625,5.322500,582.369989,4.072375
114.550000,4.706250,5.274750,586.006584,4.073208
114.566667,4.702813,5.264938,584.684996,4.074041
114.583333,4.661500,5.306875,586.635012,4.074874
114.600000,4.605062,5.263313,586.500608,4.075707
114.616667,4.685250,5.312562,589.736895,4.076540
114.633333,4.684750,5.342937,587.933764,4.077373
114.650000,4.605625,5.327188,587.224081,4.078206
114.666667,4.598312,5.362625,586.087820,4.079039
114.683333,4.535062,5.366375,584.953760,4.079872
114.700000,4.526938,5.388438,585.573452,4.080705
114.716667,4.324625,5.339250,586.553123,4.081538
114.733333,4.213750,5.356188,586.568420,4.082371
114.750000,4.164250,5.302437,586.072792,4.083204
114.766667,4.449438,5.375062,585.303114,4.084037
114.783333,4.629438,5.349625,585.657841,4.084870
114.800000,4.506750,5.294375,587.693773,4.085703
114.816667,4.578125,5.386875,586.540638,4.086536
114.833333,4.571063,5.383125,586.214973,4.087369
114.850000,4.435562,5.360313,587.864983,4.088202
114.866667,4.539312,5.290187,588.273434,4.089035
114.883333,4.409875,5.288500,586.732189,4.089868
114.900000,4.508125,5.338563,587.533772,4.090701
114.916667,4.496563,5.327187,587.042181,4.091533
114.933333,4.509313,5.268625,588.442823,4.092366
114.950000,4.504375,5.348125,588.069393,4.093199
114.966667,4.436687,5.327625,587.609069,4.094032
114.983333,4.484063,5.282000,588.330934,4.094865
115.000000,4.470250,5.271750,588.760298,4.095698
115.016667,4.502438,5.231500,588.985918,4.096531
115.033333,4.419688,5.249813,588.758106,4.097364
115.050000,4.436812,5.280375,587.941856,4.098197
115.066667,4.443500,5.292812,590.102825,4.099030
115.083333,4.404313,5.266063,588.137789,4.099863
115.100000,4.404813,5.317250,590.842796,4.100696
115.116667,4.298500,5.280812,588.527199,4.101529
115.133333,4.280813,5.312313,589.854689,4.102362
115.150000,4.325188,5.338375,588.489706,4.103195
115.166667,4.230875,5.274938,588.538134,4.104028
115.183333,4.215000,5.147438,587.422510,4.104861
115.200000,4.365187,5.182375,591.294384,4.105694
115.216667,4.436625,5.271563,589.675009,4.106527
115.233333,4.357938,5.238250,587.859997,4.107360
115.250000,4.402062,5.172813,587.274059,4.108193
115.266667,4.322000,5.189563,587.519079,4.109026
115.283333,4.298687,5.265375,589.278761,4.109859
115.300000,4.586750,5.241875,587.603432,4.110692
115.316667,4.411750,5.266625,586.698147,4.111525
115.333333,4.245500,5.211625,584.523121,4.112358
115.350000,4.310250,5.219375,584.159376,4.113191
115.366667,4.063875,5.163187,585.726574,4.114024
115.383333,3.996250,5.200125,586.523426,4.114857
115.400000,4.185688,5.241688,587.374706,4.115690
115.416667,4.096813,5.174313,587.502199,4.116523
115.433333,4.124375,5.210188,586.252209,4.117356
115.450000,4.077625,5.181562,586.043739,4.118189
115.466667,4.047125,5.201875,585.069698,4.119021
115.483333,3.975125,5.217375,584.666580,4.119854
115.500000,3.907438,5.185562,584.961887,4.120687
115.516667,3.873000,5.156438,585.695482,4.121520
115.533333,3.834438,5.170250,586.806417,4.122353
115.550000,3.828250,5.135563,587.015009,4.123186
115.566667,3.819500,5.183438,586.331568,4.124019
115.583333,3.764188,5.126625,586.700314,4.124852
115.600000,3.799750,5.150812,585.661257,4.125685
115.616667,3.820437,5.120187,585.774702,4.126518
115.633333,3.946187,5.123375,585.259991,4.127351
115.650000,4.174875,5.142000,585.860004,4.128184
115.666667,4.210813,5.120063,584.719978,4.129017
115.683333,3.919813,5.128313,584.819359,4.129850
115.700000,3.858188,5.105875,585.031885,4.130683
115.716667,3.815375,5.159813,586.230000,4.131516
115.733333,3.729250,5.068625,586.063116,4.132349
115.750000,3.563000,5.040438,586.149679,4.133182
115.766667,3.900687,5.070312,584.884069,4.134015
115.783333,3.852500,5.032937,584.030941,4.134848
115.800000,3.794375,5.034125,584.443434,4.135681
115.816667,3.863188,5.049688,584.169065,4.136514
115.833333,3.841250,5.011938,583.727489,4.137347
115.850000,3.838938,5.028063,583.277182,4.138180
115.866667,3.872812,5.059125,584.938101,4.139013
115.883333,3.860750,5.036000,583.712805,4.139846
115.900000,3.879000,5.047750,583.408136,4.140679
115.916667,3.894750,5.048375,582.151861,4.141512
115.933333,3.930938,5.068187,581.348766,4.142345
115.950000,3.927188,5.049187,582.366884,4.143178
115.966667,3.981625,5.042437,582.835606,4.144011
115.983333,3.999500,5.084437,582.176878,4.144844
116.000000,3.930000,5.068750,581.850641,4.145676
116.016667,4.020500,5.086687,582.031872,4.146509
116.033333,3.901562,5.123500,583.205927,4.147342
116.050000,3.900438,5.112938,583.402822,4.148175
116.066667,3.776938,5.024375,582.746425,4.149008
116.083333,3.842750,5.084563,583.107343,4.149841
116.100000,3.812250,5.100375,583.149048,4.150674
116.116667,3.835437,5.124437,582.297174,4.151507
116.133333,3.923563,5.120312,581.256554,4.152340
116.150000,3.962562,5.043875,581.772173,4.153173
116.166667,3.906000,5.232063,582.738134,4.154006
116.183333,3.944187,5.227812,582.081873,4.154839
116.200000,3.955000,5.190812,581.389381,4.155672
116.216667,3.990312,5.224750,581.404362,4.156505
116.233333,3.985312,5.095000,581.591883,4.157338
116.250000,3.919250,5.070687,581.941877,4.158171
116.266667,3.890250,5.089688,581.482494,4.159004
116.283333,3.911375,5.082438,581.037498,4.159837
116.300000,3.942187,5.047187,581.784704,4.160670
116.316667,3.952125,4.993375,582.150314,4.161503
116.333333,3.899813,4.982875,581.350294,4.162336
116.350000,3.851625,4.963750,580.314997,4.163169
116.366667,3.812063,5.023187,579.769365,4.164002
116.383333,3.854062,4.998062,580.396231,4.164835
116.400000,3.806750,5.024437,579.046238,4.165668
116.416667,3.683750,4.963000,579.365917,4.166501
116.433333,3.908750,5.063250,579.558144,4.167334
116.450000,3.881750,5.076188,580.701866,4.168167
116.466667,3.856063,5.110937,579.661551,4.169000
116.483333,3.878937,5.054938,579.381227,4.169833
116.500000,3.936500,5.147062,579.529696,4.170666
116.516667,3.960313,5.135500,578.207180,4.171499
116.533333,3.912875,5.170937,577.873419,4.172331
116.550000,3.869813,5.139000,579.066553,4.173164
116.566667,3.948375,5.170375,578.635923,4.173997
116.583333,4.049875,5.183750,577.309353,4.174830
116.600000,4.175938,5.203750,576.992180,4.175663
116.616667,4.171375,5.217187,576.633603,4.176496
116.633333,4.026375,5.168875,575.607039,4.177329
116.650000,4.011750,5.204375,575.128439,4.178162
116.666667,4.029313,5.220062,576.079987,4.178995
116.683333,3.974500,5.187313,575.440645,4.179828
116.700000,4.017125,5.197812,576.985651,4.180661
116.716667,4.004687,5.233250,573.854376,4.181494
116.733333,4.037625,5.232813,575.227192,4.182327
116.750000,4.129375,5.180187,573.380322,4.183160
116.766667,4.028125,5.169562,575.494379,4.183993
116.783333,4.082125,5.188625,573.846870,4.184826
116.800000,4.035750,5.244625,574.662502,4.185659
116.816667,4.155187,5.214250,573.628433,4.186492
116.833333,4.121187,5.164500,573.022480,4.187325
116.850000,4.053063,5.241437,572.797489,4.188158
116.866667,4.092438,5.292188,573.026558,4.188991
116.883333,4.130625,5.295375,574.160931,4.189824
116.900000,4.269813,5.359313,573.620953,4.190657
116.916667,4.381688,5.474813,574.791561,4.191490
116.933333,4.467500,5.518500,573.241564,4.192323
116.950000,4.652437,5.739500,574.818434,4.193156
116.966667,4.436563,5.675187,574.404070,4.193989
116.983333,4.337187,5.508813,576.925947,4.194822
117.000000,4.463188,5.456437,572.424387,4.195655
117.016667,4.188938,5.510250,572.852831,4.196488
117.033333,4.167000,5.476000,572.316875,4.197321
117.050000,4.127750,5.432563,572.745304,4.198154
