time,L,MLT,number density,bmag,wavemags
5.846330555555555586e-01,6.236528924980608402e+00,2.117500895458385912e+01,9.644953640747064583e+01,1.296366930468749388e+02,8.647999393841892223e-04
5.876627777777777561e-01,6.238294040917442551e+00,2.117749993127618069e+01,9.686416209411601130e+01,1.295217236562505718e+02,8.384090718752662931e-04
5.906922222222221741e-01,6.240058995020964616e+00,2.117999067958519888e+01,9.283000183105468750e+01,1.291279342490298632e+02,4.089604526596454315e-04
5.937213888888889235e-01,6.241823787291173709e+00,2.118248119951091013e+01,9.283006796137492245e+01,1.291381664248053198e+02,5.138486296112921561e-04
5.967508333333333415e-01,6.243588741394694885e+00,2.118497194781992832e+01,1.011116319516497413e+02,1.289435411474619002e+02,1.151478513155689649e-03
5.997802777777777594e-01,6.245333710666666427e+00,2.118745963199999949e+01,9.562624425888077440e+01,1.290115291015626724e+02,1.219280374692562020e-03
6.028094444444443978e-01,6.247071240666667080e+00,2.118994597200000030e+01,1.075456985321043959e+02,1.289438149140590042e+02,4.644528658666934669e-04
6.058388888888889268e-01,6.248808930000000039e+00,2.119243253999999865e+01,1.125000000000000000e+02,1.288535910771501847e+02,5.659872475968539358e-04
6.088677777777777855e-01,6.250546300666666610e+00,2.119491865200000191e+01,1.021999969482421875e+02,1.283579981689447322e+02,5.268131171279008020e-04
6.118969444444444239e-01,6.252283830666666375e+00,2.119740499199999917e+01,1.021999969482421875e+02,1.282596444257806922e+02,3.641176065893031574e-04
6.149255555555555031e-01,6.254015168948545700e+00,2.119988999497539339e+01,1.021999969482421875e+02,1.282094261835953262e+02,8.082266011558491637e-04
6.179544444444444729e-01,6.255727096725638425e+00,2.120237229025217474e+01,1.021999969482421875e+02,1.280130521191411503e+02,5.140719723930890685e-04
6.209833333333333316e-01,6.257439024502731151e+00,2.120485458552895963e+01,1.021999969482421875e+02,1.279951583867199219e+02,8.903383916296060902e-04
6.240122222222221904e-01,6.259150952279823876e+00,2.120733688080574453e+01,1.021999969482421875e+02,1.281218984355437840e+02,3.720274181248187117e-04
6.270405555555556010e-01,6.260862566056957235e+00,2.120981872078258945e+01,1.021999969482421875e+02,1.280955528066366185e+02,2.736956361276756148e-04
6.300694444444444597e-01,6.262574493834050848e+00,2.121230101605937435e+01,1.021999969482421875e+02,1.280562526562503081e+02,6.296505036189960517e-04
6.330983333333333185e-01,6.264265251287142178e+00,2.121478040084263128e+01,1.021999969482421875e+02,1.281265841240234238e+02,5.281166752260351566e-04
6.361272222222221773e-01,6.265948102172930412e+00,2.121725869863199421e+01,1.021999969482421875e+02,1.279132648242182171e+02,6.304722984123288683e-05
6.391561111111111471e-01,6.267630953058717758e+00,2.121973699642135358e+01,1.021999969482421875e+02,1.280662761376946719e+02,2.640243051162823561e-04
6.421852777777777854e-01,6.269313958277859200e+00,2.122221552149407842e+01,1.021999969482421875e+02,1.275863538222657922e+02,4.933349262882448950e-04
6.452144444444444238e-01,6.270996963497000642e+00,2.122469404656680325e+01,1.021999969482421875e+02,1.272526927817389293e+02,3.003493412872410289e-04
6.482438888888888417e-01,6.272673965500000115e+00,2.122717197785000209e+01,9.283421984608968103e+01,1.268010659106436009e+02,5.632300044922602554e-04
6.512730555555555911e-01,6.274329708000000672e+00,2.122964686759999964e+01,9.660693555196093030e+01,1.270136768452118901e+02,4.007037133648776693e-04
6.543025000000000091e-01,6.275985602333333802e+00,2.123212198430000086e+01,9.283516932423908941e+01,1.268901330947263517e+02,4.283880422871167121e-04
6.573316666666666475e-01,6.277641344833333470e+00,2.123459687405000196e+01,9.501080025482163194e+01,1.272560898569334142e+02,5.702096336106508324e-04
6.603613888888888450e-01,6.279297391000000061e+00,2.123707221769999975e+01,9.283604867426554108e+01,1.268626402299768898e+02,6.042597720791244862e-04
6.633911111111111536e-01,6.280953437166666653e+00,2.123954756135000110e+01,1.009640810852051231e+02,1.268134952251009224e+02,4.739863960870262130e-04
6.664208333333333512e-01,6.282591049846217857e+00,2.124202027143356020e+01,1.021999969482421875e+02,1.263922976855461400e+02,3.820313856462292132e-04
6.694502777777777691e-01,6.284221496633919379e+00,2.124449175247841737e+01,1.021999969482421875e+02,1.263655276245133194e+02,5.111801205581148911e-04
6.724799999999999667e-01,6.285852092921602186e+00,2.124696346013991644e+01,1.021999969482421875e+02,1.260367788940429108e+02,1.019270414457754158e-04
6.755094444444444957e-01,6.287482539709304596e+00,2.124943494118477361e+01,9.413845484161416266e+01,1.261708797050819868e+02,7.033442056154355464e-04
6.785388888888889136e-01,6.289112986497007007e+00,2.125190642222963433e+01,1.021999969482421875e+02,1.260999507729439699e+02,5.038271454424408458e-04
6.815680555555555520e-01,6.290736803899322993e+00,2.125437690730363371e+01,1.021999969482421875e+02,1.261088663974605453e+02,3.172384139965045186e-04
6.845974999999999699e-01,6.292338168441167667e+00,2.125684493542499354e+01,1.021999969482421875e+02,1.264844004228528007e+02,4.294580348409507290e-04
6.876266666666667193e-01,6.293939386149659754e+00,2.125931273724632220e+01,1.021999969482421875e+02,1.264473141113316359e+02,1.193212902762222751e-03
6.906555555555555781e-01,6.295540457024799252e+00,2.126178031276761971e+01,9.495927775065116805e+01,1.265600865263674706e+02,3.983104180017540594e-04
6.936844444444444369e-01,6.297141527899938751e+00,2.126424788828891721e+01,1.021999969482421875e+02,1.264971657211905836e+02,4.730315539171969460e-04
6.967133333333332956e-01,6.298742598775078250e+00,2.126671546381021827e+01,1.021999969482421875e+02,1.266799937182577622e+02,7.401683610881647181e-04
6.997422222222222654e-01,6.300325336500000262e+00,2.126918055104999894e+01,1.021999969482421875e+02,1.270190552319340895e+02,7.916899822689905811e-04
7.027711111111111242e-01,6.301900964499999702e+00,2.127164467331666842e+01,1.021999969482421875e+02,1.265237152514655889e+02,3.910183465794842168e-04
7.057997222222222033e-01,6.303476447999999621e+00,2.127410856959999919e+01,1.021999969482421875e+02,1.264081157348628466e+02,1.125127719959556020e-03
7.088286111111110621e-01,6.305052075999999950e+00,2.127657269186666866e+01,1.021999969482421875e+02,1.258011880986277191e+02,8.774191539375355393e-05
7.118572222222222523e-01,6.306627559499999869e+00,2.127903658814999943e+01,1.021999969482421875e+02,1.258108060493210303e+02,4.823718882422011389e-04
7.148863888888888907e-01,6.308196995999999501e+00,2.128150022360000193e+01,1.021999969482421875e+02,1.255362912509767455e+02,4.308653712070529456e-04
7.179149999999999698e-01,6.309743404833333180e+00,2.128396084898333385e+01,1.021999969482421875e+02,1.253785050200197873e+02,1.010013919542965787e-03
7.209436111111111600e-01,6.311289813666666859e+00,2.128642147436666932e+01,1.022060032310485838e+02,1.253421471772877283e+02,4.534256168787518322e-04
7.239727777777777984e-01,6.312836506166666695e+00,2.128888255111666794e+01,1.044450997467042868e+02,1.249318389663078221e+02,6.811018087388212832e-04
7.270022222222222164e-01,6.314383340500000052e+00,2.129134385354999992e+01,1.022099990844726562e+02,1.248614541162053371e+02,1.044517864275738448e-03
7.300313888888888547e-01,6.315930032999999888e+00,2.129380493030000210e+01,9.422605327733387526e+01,1.246353068647468518e+02,6.061429059273607412e-04
7.330608333333333837e-01,6.317458658000000504e+00,2.129626389153333577e+01,9.911699900054971124e+01,1.243511385327152823e+02,7.461197853137101687e-04
7.360902777777778017e-01,6.318980044999999990e+00,2.129872192216666704e+01,1.022099990844726562e+02,1.246932446337928582e+02,6.230691511463093022e-04
7.391199999999999992e-01,6.320501571500000360e+00,2.130118017818333342e+01,9.569861610921219608e+01,1.245676580566393596e+02,3.766248421180471069e-04
7.421494444444444172e-01,6.322022958499999845e+00,2.130363820881666825e+01,1.100905914230345957e+02,1.247955593691377345e+02,9.437529839524977805e-04
7.451791666666666147e-01,6.323544485000000215e+00,2.130609646483333464e+01,9.283999633789062500e+01,1.245841457368216680e+02,8.789527063257879073e-04
7.482086111111111437e-01,6.325059642666666981e+00,2.130855383360000133e+01,1.022099990844726562e+02,1.245279189814478400e+02,7.902224712437727746e-04
7.512383333333333413e-01,6.326552083833333562e+00,2.131100899930000026e+01,9.284042300415039506e+01,1.246480934125982145e+02,9.391639708869962532e-04
7.542674999999999796e-01,6.328044251333333925e+00,2.131346371480000101e+01,1.022099990844726562e+02,1.247095795180680113e+02,1.120706055956750477e-03
7.572972222222221772e-01,6.329536692500000505e+00,2.131591888049999994e+01,9.482489540100081626e+01,1.245040182343716282e+02,1.150470525640396886e-03
7.603266666666667062e-01,6.331028996833333977e+00,2.131837382109999979e+01,9.284200286865234375e+01,1.246256914111291678e+02,3.630183341670298759e-04
7.633561111111111241e-01,6.332521301166666561e+00,2.132082876169999963e+01,9.284115633392333677e+01,1.242926324682606491e+02,8.651066502119746831e-04
7.663849999999999829e-01,6.333995199500000339e+00,2.132328117983333371e+01,1.022099990844726562e+02,1.247780867236312616e+02,1.174208102416538727e-03
7.694144444444444009e-01,6.335462056499999939e+00,2.132573321216666784e+01,9.284103572082518951e+01,1.245903219506835455e+02,4.096073590242420683e-04
7.724433333333333707e-01,6.336928644500000374e+00,2.132818479483333363e+01,9.940524492899555753e+01,1.245422469667959433e+02,8.664207431075350487e-04
7.754725000000000090e-01,6.338395367000000391e+00,2.133063660233333536e+01,9.284100341796875000e+01,1.248144569775391091e+02,4.118878832382376971e-04
7.785011111111110882e-01,6.339861820500000356e+00,2.133308796016666875e+01,1.015916453704831071e+02,1.242229121015625282e+02,2.431868846628524672e-04
7.815299999999999470e-01,6.341322293833333568e+00,2.133553893136666701e+01,9.284125194803873171e+01,1.244711742929683709e+02,1.002198782440399298e-03
7.845586111111111371e-01,6.342759672666667292e+00,2.133798738173333476e+01,9.688372504806500274e+01,1.239539892060487176e+02,4.021181291652446092e-04
7.875874999999999959e-01,6.344197183333333712e+00,2.134043605666666821e+01,9.284261669794717875e+01,1.236746376289038807e+02,9.530030225666656684e-04
7.906161111111110751e-01,6.345634562166666548e+00,2.134288450703333240e+01,9.474529922485345423e+01,1.238698375405192706e+02,4.675920876739807783e-04
7.936450000000000449e-01,6.347072072833333856e+00,2.134533318196666585e+01,9.284400177001953125e+01,1.234344531401340390e+02,5.541251953531218469e-04
7.966736111111111240e-01,6.348509451666666692e+00,2.134778163233333359e+01,9.284400177001953125e+01,1.237797694262722672e+02,8.098871913792363717e-04
7.997027777777777624e-01,6.349929092630090643e+00,2.135022847472531993e+01,9.607461620330819585e+01,1.235502916552710957e+02,3.300426142754021462e-04
8.027316666666666212e-01,6.351341160813952946e+00,2.135267424224377919e+01,9.284352969614664630e+01,1.236209653002951683e+02,5.688871743761369192e-04
8.057611111111111502e-01,6.352753487997850002e+00,2.135512045836229689e+01,9.284371192932128736e+01,1.233746995078138440e+02,5.007700038706559571e-04
8.087900000000000089e-01,6.354165556181713193e+00,2.135756622588075615e+01,1.022099990844726562e+02,1.234971033764656880e+02,9.007440254901410114e-04
8.118194444444444269e-01,6.355577883365610248e+00,2.136001244199927385e+01,1.022099990844726562e+02,1.231748154921866387e+02,4.963867150489898817e-04
8.148488888888888448e-01,6.356984234453875615e+00,2.136245809773501136e+01,9.284400177001953125e+01,1.230086220004871507e+02,3.794181285748565095e-04
8.178783333333333738e-01,6.358367478607099166e+00,2.136490158671685080e+01,9.696191858927379315e+01,1.232264590820278869e+02,4.931248380377947077e-04
8.209075000000000122e-01,6.359750595927005534e+00,2.136734485164871700e+01,9.284562304560343193e+01,1.225292264096675297e+02,5.125548457396907629e-04
8.239374999999999893e-01,6.361134093746862561e+00,2.136978878873049581e+01,9.284600067138671875e+01,1.226881526904302575e+02,4.701046127241328217e-04
8.269669444444444073e-01,6.362517337900086112e+00,2.137223227771233525e+01,9.284600067138671875e+01,1.226677382895555866e+02,1.834083253633285134e-04
8.299966666666667159e-01,6.363900708886625956e+00,2.137467599074414437e+01,9.284600067138671875e+01,1.223273525901620360e+02,3.926346800157719859e-04
8.330261111111111338e-01,6.365264755666665941e+00,2.137711768818333624e+01,9.613211547088607745e+01,1.227930945019549682e+02,6.906675225461631927e-04
8.360558333333333314e-01,6.366620859333332660e+00,2.137955885656666766e+01,9.284553409449259220e+01,1.227147704389640097e+02,2.445422753553675127e-04
8.390849999999999698e-01,6.367976714333333454e+00,2.138199957731666601e+01,9.550849755350739656e+01,1.222172977812463017e+02,6.322601641464322807e-04
8.421147222222221673e-01,6.369332817999999286e+00,2.138444074570000097e+01,9.284600067138671875e+01,1.227180160478541353e+02,8.221194585233149730e-04
8.451438888888889167e-01,6.370688673000000080e+00,2.138688146644999932e+01,9.284600067138671875e+01,1.224751051909139505e+02,3.995978852593947772e-04
8.481733333333333347e-01,6.372039129868375618e+00,2.138932189564764386e+01,9.284600067138671875e+01,1.221828628681642499e+02,5.145197999085196960e-04
8.512019444444444138e-01,6.373367478874671477e+00,2.139175962504838679e+01,9.284644592666626295e+01,1.223596327832030113e+02,1.518510488383609475e-04
8.542311111111111632e-01,6.374696071547665710e+00,2.139419780161586004e+01,9.633066339111356058e+01,1.220266159497067378e+02,4.287756509754631507e-04
8.572600000000000220e-01,6.376024542387310312e+00,2.139663575459996636e+01,9.462053814697300425e+01,1.219371720478530676e+02,2.637182029168245361e-04
8.602888888888888808e-01,6.377353013226954914e+00,2.139907370758407623e+01,1.123888499959314373e+02,1.223178555795903009e+02,2.610518065105765762e-04
8.633174999999999599e-01,6.378681362233250773e+00,2.140151143698482272e+01,9.284717619196574390e+01,1.220063997182631823e+02,8.043322964650732442e-04
8.663463888888889297e-01,6.379990752813704091e+00,2.140394760872296587e+01,9.284735875829061058e+01,1.214917279306628899e+02,6.874150826665642719e-04
8.693752777777777885e-01,6.381291963310942172e+00,2.140638301680585798e+01,9.284754132461547727e+01,1.221707946655268415e+02,9.887264630919724226e-04
8.724041666666666472e-01,6.382593173808180254e+00,2.140881842488874653e+01,9.543035110473634575e+01,1.218434386411127832e+02,9.498850553771194787e-04
8.754327777777777264e-01,6.383894264972100885e+00,2.141125360962166368e+01,1.115611668701177308e+02,1.214746427314392321e+02,1.636476565631099240e-03
8.784619444444444758e-01,6.385195594802657304e+00,2.141368924105452720e+01,9.368498852920518516e+01,1.218023136489268836e+02,8.357990693577627226e-04
8.814902777777777754e-01,6.386491191666666900e+00,2.141612377250000065e+01,1.022099990844726562e+02,1.218053873603559083e+02,4.396185651489856790e-04
8.845194444444444137e-01,6.387765259166666709e+00,2.141855722325000144e+01,9.284845432281494482e+01,1.213652282758752392e+02,8.405219322027116143e-04
8.875486111111111631e-01,6.389039326666666518e+00,2.142099067399999868e+01,1.022099990844726562e+02,1.216301890034209947e+02,3.487772656046816792e-04
8.905780555555555811e-01,6.390313511000000446e+00,2.142342434789999928e+01,1.022099990844726562e+02,1.212930309414045382e+02,5.681491667982316914e-04
8.936072222222222194e-01,6.391587578500000255e+00,2.142585779865000006e+01,1.022099990844726562e+02,1.211190971845746418e+02,2.246141622880230143e-04
8.966366666666666374e-01,6.392861762833333295e+00,2.142829147255000066e+01,1.022099990844726562e+02,1.213933362001932892e+02,5.017428347181338141e-04
8.996661111111111664e-01,6.394115725720609156e+00,2.143072350324655062e+01,1.022099990844726562e+02,1.213289981044923422e+02,1.984729219437958219e-04
9.026958333333333639e-01,6.395360941391804666e+00,2.143315503679660949e+01,1.022099990844726562e+02,1.214691234448231967e+02,5.495791999900214147e-04
9.057252777777777819e-01,6.396606042896348931e+00,2.143558634741336633e+01,1.022099990844726562e+02,1.215343015610352069e+02,6.759686967525779322e-04
