time_hrs,B_in_out,B_squash,B_left_right
10.766667,0.03494,-0.02191,-0.02397
10.783333,0.14256,-0.00438,0.07868
10.800000,-0.15085,0.09132,0.04104
10.816667,0.02863,0.06114,-0.01464
10.833333,0.16933,-0.07288,-0.00428
10.850000,-0.18383,-0.05645,-0.07043
10.866667,-0.05730,-0.00538,-0.03102
10.883333,0.08112,0.00340,0.02957
10.900000,-0.01584,0.02824,0.00366
10.916667,0.08090,0.07103,0.02126
10.933333,0.06160,0.00591,0.05182
10.950000,-0.03999,-0.14800,0.04046
10.966667,-0.07825,-0.03523,-0.02671
10.983333,-0.06901,0.11821,-0.05890
11.000000,0.00705,0.02224,-0.03497
11.016667,0.00601,-0.01843,-0.02182
11.033333,-0.01183,0.01582,-0.03513
11.050000,0.06460,0.01759,0.00358
11.066667,0.12239,0.00319,0.12775
11.083333,0.01616,-0.02037,0.05887
11.100000,-0.09442,-0.08671,-0.01694
11.116667,-0.03713,-0.13504,0.03409
11.133333,-0.03658,0.08880,-0.12781
11.150000,-0.04836,0.22875,-0.11472
11.166667,0.04746,0.02483,0.08405
11.183333,0.04670,-0.07034,0.02789
11.200000,0.01276,-0.01466,0.00193
11.216667,0.00307,-0.04423,0.02860
11.233333,-0.05593,-0.16748,-0.02505
11.250000,0.02063,-0.05659,0.02756
11.266667,0.11519,0.17626,0.07605
11.283333,-0.08157,0.07604,-0.06552
11.300000,-0.16816,0.08911,-0.10693
11.316667,0.08793,0.06245,0.07131
11.333333,0.20497,-0.26856,0.03281
11.350000,0.03936,-0.12186,-0.09437
11.366667,-0.20220,0.14092,0.03890
11.383333,-0.17233,0.09949,0.10196
11.400000,0.09638,0.09483,-0.01490
11.416667,0.09667,-0.09046,-0.04221
11.433333,0.01171,-0.16628,-0.03076
11.450000,0.03282,0.03253,-0.05621
11.466667,-0.00794,0.05392,0.03085
11.483333,-0.00039,0.04704,0.07191
11.500000,-0.01929,0.07303,-0.02194
11.516667,-0.02157,-0.02118,0.01188
11.533333,0.00749,-0.09250,0.03567
11.550000,-0.07155,-0.05067,-0.03690
11.566667,-0.01121,0.02700,-0.02914
11.583333,0.08546,0.01667,-0.01785
11.600000,0.01887,0.01422,-0.02082
11.616667,-0.01050,0.04128,0.00921
11.633333,-0.00035,0.01665,0.03056
11.650000,0.00214,0.02057,0.03722
11.666667,0.01466,-0.04421,0.05357
11.683333,-0.00463,-0.05544,-0.01278
11.700000,-0.05519,0.03346,-0.11235
11.716667,-0.04137,-0.03052,-0.03393
11.733333,0.01856,-0.02954,0.03553
11.750000,0.04721,0.00952,0.04668
11.766667,0.07611,-0.00165,0.07559
11.783333,-0.04331,0.11904,-0.05382
11.800000,-0.11854,0.08076,-0.08054
11.816667,0.06666,-0.08358,0.04174
11.833333,0.07588,-0.08442,0.00195
11.850000,-0.02191,-0.04729,0.00137
11.866667,0.01600,-0.03250,0.04858
11.883333,-0.04626,0.05877,-0.02478
11.900000,-0.06124,0.12094,0.00593
11.916667,0.04979,-0.03267,0.04671
11.933333,0.04501,-0.07618,-0.08390
11.950000,-0.04532,0.03952,-0.08586
11.966667,-0.07256,-0.02614,0.02707
11.983333,0.01283,-0.00968,0.02881
12.000000,0.05615,0.05238,0.03478
12.016667,0.03541,-0.00013,0.06077
12.033333,0.05465,0.02386,0.07092
12.050000,0.01203,-0.05103,0.02595
12.066667,0.01725,-0.08998,-0.06976
12.083333,-0.00606,0.04866,-0.09708
12.100000,-0.18629,0.08042,-0.17266
12.116667,-0.13113,0.03244,-0.06468
12.133333,0.05639,-0.06154,0.26544
12.150000,0.08088,-0.07876,0.14029
12.166667,0.10836,0.05024,-0.09772
12.183333,0.12884,0.03827,0.02347
12.200000,0.05430,-0.01926,-0.01735
12.216667,-0.08676,0.01916,-0.09432
12.233333,-0.16417,0.01416,0.00148
12.250000,-0.08956,-0.01139,0.01525
12.266667,0.00495,-0.00513,0.03034
12.283333,0.04568,-0.03074,-0.00923
12.300000,0.06686,-0.08810,-0.05170
12.316667,0.03638,0.00978,0.02909
12.333333,-0.01243,0.14673,0.03554
12.350000,0.06235,0.06003,0.03890
12.366667,0.07694,-0.04750,0.02034
12.383333,-0.11538,-0.07420,-0.08055
12.400000,-0.16173,-0.06106,-0.03782
12.416667,-0.01365,0.02947,0.01887
12.433333,0.08443,0.04432,0.00645
12.450000,0.12095,-0.00778,0.03380
12.466667,0.05434,0.01441,-0.00331
12.483333,-0.07043,0.02964,-0.00796
12.500000,-0.08232,-0.03413,0.04570
12.516667,-0.02803,-0.05286,-0.01585
12.533333,-0.01165,0.00688,-0.07736
12.550000,0.01473,0.04217,-0.01951
12.566667,0.08139,0.03531,0.06422
12.583333,0.08689,-0.01037,0.04881
12.600000,-0.01884,-0.02204,-0.02023
12.616667,-0.08678,-0.01900,-0.01042
12.633333,-0.07487,-0.02226,-0.02007
12.650000,-0.05430,0.05965,-0.03346
12.666667,0.06913,0.03026,0.02632
12.683333,0.12669,-0.07421,-0.00335
12.700000,-0.00951,-0.03390,0.00185
12.716667,-0.02763,0.00558,0.05275
12.733333,-0.01731,0.03277,-0.03581
12.750000,-0.04965,0.05264,-0.00530
12.766667,0.02388,0.00453,0.05294
12.783333,-0.02120,-0.01433,-0.05993
12.800000,-0.04368,-0.00915,-0.04752
12.816667,0.05548,-0.00912,0.03557
12.833333,0.04553,-0.00855,0.01977
12.850000,0.03479,-0.02091,0.01116
12.866667,-0.00608,-0.05200,0.00748
12.883333,-0.05218,-0.02061,-0.01930
12.900000,-0.00895,0.08761,0.00227
12.916667,-0.01438,0.07724,0.02331
12.933333,-0.02191,0.00795,-0.03246
12.950000,-0.02436,-0.01697,-0.02301
12.966667,0.00855,-0.05442,0.02240
12.983333,0.09881,-0.02829,0.00914
13.000000,0.04576,-0.00920,0.02435
13.016667,-0.05051,-0.02001,-0.00089
13.033333,-0.04215,0.00905,-0.03246
13.050000,-0.01723,-0.00220,-0.00950
13.066667,0.01662,-0.00731,-0.01856
13.083333,-0.00718,0.06514,0.01831
13.100000,-0.04924,0.11033,0.05813
13.116667,0.02531,-0.02045,-0.00381
13.133333,0.05815,-0.13579,-0.04232
13.150000,0.01740,-0.02262,-0.01266
13.166667,0.02292,0.03986,0.01246
13.183333,-0.01063,-0.00677,0.01209
13.200000,-0.07132,0.00129,-0.00704
13.216667,-0.05437,-0.00784,-0.00841
13.233333,0.00875,0.01920,0.00919
13.250000,0.03157,0.04746,-0.00006
13.266667,0.03511,-0.02768,-0.00450
13.283333,0.05497,-0.04705,0.01511
13.300000,0.02193,0.00540,0.00554
13.316667,-0.03304,0.05288,-0.01990
13.333333,-0.05046,0.05890,-0.01421
13.350000,-0.04992,-0.04640,0.00792
13.366667,-0.01901,-0.08725,0.01804
13.383333,0.03538,-0.01155,0.01717
13.400000,0.04794,0.03218,-0.00152
13.416667,0.01405,0.05303,-0.03234
13.433333,0.01517,0.01178,-0.03631
13.450000,0.00976,-0.02707,0.00775
13.466667,-0.03404,-0.01202,0.04056
13.483333,-0.03281,-0.01283,0.02139
13.500000,-0.01691,0.02667,0.02330
13.516667,0.00410,0.00458,-0.00179
13.533333,0.02701,-0.04782,-0.06296
13.550000,-0.00126,0.02496,-0.02509
13.566667,0.00735,0.02215,0.01062
13.583333,0.02904,-0.05397,0.00285
13.600000,-0.02396,0.02803,0.03881
13.616667,-0.02259,0.11039,0.02976
13.633333,0.02184,-0.02649,-0.01684
13.650000,0.01168,-0.12593,-0.02266
13.666667,-0.00370,-0.01707,-0.00487
13.683333,-0.02594,0.04156,0.00242
13.700000,-0.02178,0.04396,-0.00853
13.716667,0.00540,0.04018,-0.01194
13.733333,0.00156,-0.02878,-0.00440
13.750000,0.02361,-0.03140,0.02844
13.766667,0.05198,-0.02646,0.04147
13.783333,0.02346,-0.03499,-0.01479
13.800000,-0.03035,0.01799,-0.03674
13.816667,-0.03876,0.04573,-0.00844
13.833333,-0.03099,0.07219,0.00381
13.850000,-0.04815,0.03977,0.02445
13.866667,-0.02421,-0.03968,0.02560
13.883333,0.01868,-0.03897,-0.01993
13.900000,0.07262,-0.07016,-0.05249
13.916667,0.09805,-0.08195,-0.02635
13.933333,0.03112,-0.00502,0.02129
13.950000,0.01453,0.04263,0.02706
13.966667,-0.03533,0.11646,0.04396
13.983333,-0.16933,0.11138,0.05956
14.000000,-0.09273,-0.03132,-0.01914
14.016667,0.04876,-0.04659,-0.06791
14.033333,0.02624,-0.03106,-0.02884
14.050000,0.05742,-0.08631,-0.02384
14.066667,0.11320,-0.05746,-0.02041
14.083333,0.03805,-0.01914,0.01939
14.100000,-0.02649,0.06058,0.04394
14.116667,-0.04124,0.13484,0.05691
14.133333,-0.08807,0.04340,0.03568
14.150000,-0.09550,-0.03363,-0.02560
14.166667,0.00259,-0.03830,-0.05240
14.183333,0.11711,-0.04861,-0.05671
14.200000,0.12928,-0.06435,-0.05059
14.216667,0.01989,-0.03053,0.04228
14.233333,-0.11175,0.08287,0.09851
14.250000,-0.10483,0.06434,0.00954
14.266667,0.00529,0.01311,-0.01843
14.283333,0.03421,0.05427,0.01422
14.300000,0.00126,-0.06318,-0.04265
14.316667,-0.00746,-0.11457,-0.04604
14.333333,0.03930,-0.01290,-0.00880
14.350000,0.09169,-0.01441,-0.00301
14.366667,0.04017,0.07142,0.07005
14.383333,-0.05079,0.09073,0.05085
14.400000,-0.10058,-0.05596,-0.03655
14.416667,-0.05082,-0.01454,-0.02490
14.433333,0.02058,0.04631,-0.02756
14.450000,-0.02160,0.02109,-0.00820
14.466667,0.01765,-0.00168,0.00932
14.483333,0.06648,-0.02125,0.03206
14.500000,0.02032,-0.02694,0.05326
14.516667,0.08299,-0.14659,-0.08880
14.533333,0.03790,-0.04300,-0.05487
14.550000,-0.12298,0.14195,0.07797
14.566667,-0.14944,-0.03565,0.00179
14.583333,-0.08474,0.06682,0.05533
14.600000,0.11987,0.30880,0.05786
14.616667,0.21362,0.03055,-0.08944
14.633333,0.00197,-0.33080,-0.07906
14.650000,-0.12381,-0.32437,-0.04110
14.666667,-0.03008,0.01685,0.01347
14.683333,0.05702,0.21155,0.04298
14.700000,0.01833,0.14735,0.03772
14.716667,-0.06191,0.15032,0.09870
14.733333,-0.05512,0.01557,0.03356
14.750000,0.00813,-0.17169,-0.07707
14.766667,0.03396,-0.13606,-0.06793
14.783333,0.03240,-0.02872,-0.04852
14.800000,0.03842,0.03213,-0.03255
14.816667,0.00104,0.03960,0.02482
14.833333,-0.02642,0.05196,0.06083
14.850000,-0.00904,0.03358,0.04464
14.866667,-0.02605,-0.02275,0.03004
14.883333,-0.02962,-0.03197,-0.01664
14.900000,-0.00261,0.03178,-0.03202
14.916667,0.02779,0.06612,0.00686
14.933333,0.05035,-0.05878,-0.03510
14.950000,0.02045,-0.08676,-0.03743
14.966667,-0.01786,0.01621,0.02101
14.983333,-0.02435,0.01546,0.01408
15.000000,-0.01847,0.03557,0.00842
15.016667,-0.02378,0.01475,0.00359
15.033333,-0.01341,-0.02968,0.01375
15.050000,0.04210,0.01077,0.01525
15.066667,0.05430,-0.04530,-0.04256
15.083333,-0.00388,0.00228,-0.01068
15.100000,-0.05119,0.09129,0.04673
15.116667,-0.04141,-0.04946,0.01574
15.133333,0.00204,-0.02199,0.01883
15.150000,0.02050,0.06111,-0.01712
15.166667,0.04094,-0.02088,-0.08206
15.183333,0.06759,0.08094,-0.00658
15.200000,0.00112,0.00748,0.02343
15.216667,-0.10179,-0.22651,-0.02070
15.233333,-0.07827,-0.06763,0.03014
15.250000,0.02120,0.06187,0.02507
15.266667,0.05329,0.08534,0.02381
15.283333,0.01723,0.16844,0.05947
15.300000,0.00846,-0.00536,-0.06154
15.316667,0.07718,-0.10908,-0.09412
15.333333,0.07318,-0.01506,0.02403
15.350000,-0.07504,-0.00762,0.06019
15.366667,-0.14844,-0.00108,0.04391
15.383333,-0.09258,0.00765,-0.01405
15.400000,-0.01520,0.02249,-0.05425
15.416667,0.08607,-0.00875,-0.06626
15.433333,0.14607,-0.07823,-0.04971
15.450000,0.10868,-0.01809,0.07883
15.466667,0.01722,0.05120,0.10357
15.483333,-0.09225,0.05418,0.01365
15.500000,-0.12795,0.01290,-0.00217
15.516667,-0.09444,-0.02016,-0.03627
15.533333,-0.05016,0.01600,-0.06318
15.550000,0.08746,-0.01561,-0.04765
15.566667,0.19822,-0.01251,-0.01418
15.583333,0.09801,0.07962,0.10253
15.600000,-0.08474,-0.00962,0.10904
15.616667,-0.20248,-0.15233,-0.04655
15.633333,-0.15111,-0.08977,-0.08611
15.650000,0.08100,0.01444,-0.07896
15.666667,0.23882,0.08350,-0.04926
15.683333,0.15148,0.16655,0.11804
15.700000,-0.05413,0.09437,0.10046
15.716667,-0.15903,-0.03973,-0.04335
15.733333,-0.10583,-0.04573,-0.00270
15.750000,-0.03794,-0.07392,0.01201
15.766667,-0.01639,-0.10931,-0.01377
15.783333,0.01778,-0.08562,-0.00298
15.800000,0.07207,-0.04137,-0.04597
15.816667,0.12499,0.05615,-0.05959
15.833333,0.11054,0.09568,-0.04341
15.850000,0.00167,0.11508,0.01693
15.866667,-0.10848,0.16621,0.11551
15.883333,-0.14351,0.04111,0.10739
15.900000,-0.07093,-0.13002,0.02585
15.916667,0.03513,-0.15279,-0.06274
15.933333,0.05762,-0.13772,-0.11188
15.950000,0.03674,-0.04743,-0.05412
15.966667,0.01626,0.07903,0.01486
15.983333,0.00214,0.07813,0.02396
16.000000,0.01169,0.04706,0.02332
16.016667,0.00367,0.04753,0.02782
16.033333,-0.00270,0.02950,0.02418
16.050000,0.00658,0.00318,0.00404
16.066667,-0.00849,-0.02437,-0.00592
16.083333,-0.01962,-0.02361,0.00105
16.100000,-0.02998,-0.04067,-0.02898
16.116667,-0.03439,-0.08668,-0.05074
16.133333,0.00818,-0.03702,-0.00004
16.150000,0.03188,0.07436,0.05104
16.166667,0.02232,0.08755,0.03853
16.183333,0.04250,0.00396,-0.01952
16.200000,0.03331,-0.01839,-0.04264
16.216667,-0.03673,0.02236,0.00073
16.233333,-0.06327,0.00213,0.02140
16.250000,-0.02089,-0.03041,0.00566
16.266667,0.00665,-0.03423,0.00532
16.283333,0.02100,-0.01801,0.00229
16.300000,0.04215,0.02639,-0.00664
16.316667,0.00501,0.01821,-0.00330
16.333333,-0.04827,-0.02369,-0.01165
16.350000,-0.02799,-0.03165,-0.02249
16.366667,0.02485,-0.00184,0.00693
16.383333,0.04397,0.06353,0.03007
16.400000,0.00912,0.06236,0.01302
16.416667,-0.02299,-0.00888,0.00182
16.433333,-0.01235,-0.03493,-0.00381
16.450000,0.00251,-0.03652,-0.01024
16.466667,0.02356,-0.03879,-0.02092
16.483333,0.00237,-0.01617,-0.02214
16.500000,-0.06125,0.01243,0.01480
16.516667,-0.03356,0.03384,0.03006
16.533333,0.04400,0.04912,0.01403
16.550000,0.04832,0.02698,-0.00170
16.566667,-0.00669,-0.03586,-0.02197
16.583333,-0.02010,-0.05488,-0.00939
16.600000,0.03030,-0.00843,0.00176
16.616667,0.01206,0.02950,-0.00558
16.633333,-0.03828,0.02412,0.01191
16.650000,-0.02233,0.00464,0.00965
16.666667,-0.00419,-0.00696,-0.00310
16.683333,0.01010,-0.03308,0.00079
16.700000,0.00953,-0.02479,-0.00325
16.716667,0.00411,0.02487,0.00211
16.733333,0.01859,0.03214,0.00122
16.750000,-0.00205,0.01756,-0.00953
16.766667,-0.01326,-0.01690,-0.00766
16.783333,-0.00374,-0.03468,-0.00594
16.800000,-0.01606,0.01491,0.00691
16.816667,-0.00509,0.02313,0.01890
16.833333,0.01372,-0.01193,0.01085
16.850000,0.02344,-0.01492,0.00078
16.866667,0.03411,0.00618,-0.01330
16.883333,-0.00542,0.01030,-0.01484
16.900000,-0.04736,-0.01404,-0.00090
16.916667,-0.02892,-0.01272,-0.00813
16.933333,-0.01929,-0.01583,-0.00558
16.950000,-0.00218,-0.00383,0.02292
16.966667,0.04959,0.04983,0.02098
16.983333,0.04925,0.04286,-0.00127
17.000000,0.01713,0.01156,-0.01149
17.016667,-0.00552,-0.01875,-0.01452
17.033333,-0.04232,-0.05613,-0.00397
17.050000,-0.05038,-0.03577,0.00651
17.066667,-0.02129,-0.00498,0.00857
17.083333,0.01044,0.01477,-0.00060
17.100000,0.02472,0.01676,-0.01037
17.116667,0.01068,-0.00688,0.00440
17.133333,0.03703,0.01979,-0.00285
17.150000,0.06884,0.05148,-0.01591
17.166667,-0.01368,0.02586,0.01662
17.183333,-0.09459,-0.01177,0.02799
17.200000,-0.05052,-0.04491,0.00330
17.216667,0.01464,-0.05276,-0.01982
17.233333,0.02652,-0.03195,-0.02615
17.250000,0.02521,-0.00327,-0.00863
17.266667,0.02074,0.04893,0.00968
17.283333,-0.00002,0.06853,0.02942
17.300000,-0.01280,0.01871,0.01908
17.316667,-0.00837,-0.03106,-0.02109
17.333333,0.00540,-0.04393,-0.01992
17.350000,0.00533,-0.01047,-0.00149
17.366667,-0.01837,0.00678,0.00387
17.383333,-0.01371,-0.00242,0.01442
17.400000,0.00571,0.03292,0.00915
17.416667,0.00278,0.00401,-0.01958
17.433333,0.00966,-0.04728,-0.02688
17.450000,0.02166,0.01364,0.00692
17.466667,0.01527,0.03563,0.03140
17.483333,-0.00338,0.00915,0.02551
17.500000,-0.01929,0.00470,0.00242
17.516667,-0.03900,-0.03727,-0.02685
17.533333,-0.03732,-0.05206,-0.03159
17.550000,0.02523,-0.00195,-0.00935
17.566667,0.04094,0.04011,0.02059
17.583333,0.00618,0.00664,0.01801
17.600000,0.04989,-0.00709,-0.01106
17.616667,0.03516,0.09297,0.00823
17.633333,-0.08293,0.06051,0.02507
17.650000,-0.08182,-0.10822,-0.01815
17.666667,0.01791,-0.09342,-0.02893
17.683333,0.04915,0.00292,0.00115
17.700000,0.01174,0.00156,0.01095
17.716667,-0.00127,0.00718,0.01647
17.733333,0.01139,0.03909,0.01118
17.750000,-0.00673,0.04376,-0.01149
17.766667,-0.01199,0.02194,-0.02171
17.783333,-0.00245,0.00551,-0.01275
17.800000,-0.00346,-0.00130,0.01116
17.816667,0.01051,-0.04164,0.01676
17.833333,0.00448,-0.06934,0.00325
17.850000,-0.00672,-0.03035,0.01123
17.866667,0.00727,0.03028,0.00327
17.883333,-0.00372,0.06360,-0.01933
17.900000,-0.02418,0.03718,-0.01024
17.916667,0.00212,-0.01394,-0.01496
17.933333,0.03635,-0.00642,-0.00980
17.950000,0.01593,0.01317,0.02884
17.966667,-0.02890,-0.02719,0.01987
17.983333,-0.04011,-0.04029,0.00711
18.000000,-0.01057,-0.00751,0.01347
18.016667,0.03091,-0.00034,-0.01284
18.033333,0.05668,-0.00543,-0.02830
18.050000,0.03214,-0.00228,-0.03333
18.066667,-0.04859,0.06043,-0.00918
18.083333,-0.06930,0.06086,0.01982
18.100000,-0.00354,-0.03575,0.01084
18.116667,0.00554,0.02030,0.06288
18.133333,-0.00622,0.02653,0.04608
18.150000,0.06554,-0.05104,-0.04795
18.166667,0.08231,-0.00999,-0.03394
18.183333,-0.02322,-0.11458,-0.07142
18.200000,-0.08429,-0.19067,-0.08041
18.216667,-0.06027,-0.07334,0.02675
18.233333,-0.00940,0.12344,0.08498
18.250000,0.06900,0.33655,0.12497
18.266667,0.08045,0.34791,0.08470
18.283333,-0.01526,0.28949,0.06173
18.300000,-0.07532,-0.22937,-0.08910
18.316667,-0.05815,-0.80533,-0.34040
18.333333,-0.01134,-0.27077,-0.10175
18.350000,0.10409,0.19234,0.10399
18.366667,0.14343,0.00458,0.07372
18.383333,-0.06757,0.06582,0.19159
18.400000,-0.19583,0.23024,0.05633
18.416667,-0.02349,0.41642,0.01019
18.433333,0.11262,0.27646,0.03502
18.450000,0.09304,-0.21043,-0.18707
18.466667,0.00055,-0.36633,-0.09281
18.483333,-0.09714,-0.29137,0.02625
18.500000,-0.03304,-0.04754,0.00950
18.516667,0.04722,0.11826,0.07567
18.533333,0.02419,0.00180,-0.02589
18.550000,0.01704,0.09389,-0.02860
18.566667,-0.04630,0.20699,0.08698
18.583333,-0.08511,0.08440,0.05033
18.600000,0.01427,-0.03046,-0.07074
18.616667,0.09243,-0.14983,-0.13419
18.633333,0.09329,-0.15717,0.01684
18.650000,0.01998,-0.01108,0.11006
18.666667,-0.07893,0.08023,0.05683
18.683333,-0.07246,0.07942,0.03406
18.700000,-0.06176,-0.04168,-0.07901
18.716667,-0.08155,-0.07182,-0.09357
18.733333,0.06718,0.12156,0.01197
18.750000,0.20237,0.10752,-0.00814
18.766667,0.05181,-0.07335,0.02467
18.783333,-0.09732,-0.05890,0.09204
18.800000,-0.01998,-0.05651,0.00840
18.816667,0.00902,-0.08221,-0.06049
18.833333,-0.10767,0.02838,-0.02106
18.850000,-0.09938,0.13456,0.02939
18.866667,0.04639,0.14314,0.01446
18.883333,0.11540,-0.01461,-0.05943
18.900000,0.10380,-0.14848,-0.03484
18.916667,0.04131,-0.07456,0.07233
18.933333,-0.06040,-0.05951,0.04986
18.950000,-0.08834,-0.06256,-0.04284
18.966667,-0.08561,0.03900,-0.03412
18.983333,-0.07100,0.08233,0.00145
19.000000,0.09495,0.12123,-0.03107
19.016667,0.18778,0.14782,0.01669
19.033333,0.00462,0.07696,0.12478
19.050000,-0.11170,-0.07304,0.02971
19.066667,-0.03383,-0.21028,-0.10286
19.083333,-0.03691,-0.15481,-0.04540
19.100000,-0.06563,-0.05256,-0.02668
19.116667,0.07354,-0.04129,-0.04598
19.133333,0.16040,-0.01583,0.03077
19.150000,0.07261,0.03112,0.03167
19.166667,-0.09007,0.28436,0.08649
19.183333,-0.25609,0.51868,0.19145
19.200000,-0.06816,0.10848,-0.07095
19.216667,0.22770,-0.49085,-0.29908
19.233333,0.04683,-0.48958,-0.06936
19.250000,-0.05546,-0.13397,0.10690
19.266667,0.14768,0.09590,0.07216
19.283333,0.07162,0.12470,0.04926
19.300000,-0.14295,0.09675,0.05117
19.316667,-0.24115,0.21835,0.07498
19.333333,-0.14469,0.31782,-0.03866
19.350000,0.23405,0.08152,-0.18597
19.366667,0.30627,-0.22634,-0.04054
19.383333,-0.00742,-0.38214,0.07062
19.400000,-0.12630,-0.39654,-0.03729
19.416667,-0.22955,-0.04224,0.01852
19.433333,-0.14028,0.33626,0.07794
19.450000,0.26040,0.35183,0.02868
19.466667,0.21543,0.26342,0.07042
19.483333,-0.01553,-0.00966,-0.01664
19.500000,-0.09666,-0.31694,-0.11202
19.516667,-0.25348,-0.18650,-0.03933
19.533333,-0.06078,0.03670,-0.03181
19.550000,0.25544,-0.03421,-0.01161
19.566667,0.14083,-0.07724,0.05745
19.583333,-0.06743,-0.00167,0.06662
19.600000,-0.13913,0.00501,0.04408
19.616667,-0.08433,0.24308,0.01255
19.633333,0.10412,0.39198,-0.01440
19.650000,0.15151,-0.04019,-0.07463
19.666667,-0.02811,-0.29011,-0.07593
19.683333,-0.10792,-0.23034,-0.01091
19.700000,-0.02994,-0.23669,0.00538
19.716667,-0.02190,-0.07999,0.05270
19.733333,-0.04590,0.07355,0.07908
19.750000,0.01547,0.23547,0.03917
19.766667,0.08866,0.37624,-0.01384
19.783333,0.10855,0.19697,-0.05909
19.800000,0.04164,-0.02406,0.00417
19.816667,-0.07872,-0.14984,0.01179
19.833333,-0.08026,-0.24481,-0.07385
19.850000,-0.00171,-0.29328,-0.03732
19.866667,-0.01302,-0.27119,-0.00162
19.883333,-0.08364,-0.02194,0.01246
19.900000,-0.04556,0.23987,0.04238
19.916667,0.13932,0.32617,0.04480
19.933333,0.12616,0.37891,0.12430
19.950000,-0.04861,0.22999,0.06265
19.966667,-0.02830,-0.11321,-0.15298
19.983333,0.01159,-0.35001,-0.16530
20.000000,0.04215,-0.38065,-0.03407
20.016667,-0.00030,-0.21725,0.08916
20.033333,-0.19445,-0.07306,0.08064
20.050000,-0.10529,0.16752,-0.02967
20.066667,0.07334,0.42974,0.00054
20.083333,0.12355,0.16304,0.05318
20.100000,0.20750,-0.05668,0.01048
20.116667,-0.01417,0.01103,-0.03946
20.133333,-0.19703,-0.17830,-0.02824
20.150000,0.01930,-0.09809,0.01530
20.166667,0.00468,0.14675,-0.02228
20.183333,-0.14350,-0.03884,-0.00736
20.200000,-0.01165,-0.16175,0.03645
20.216667,0.15788,-0.05769,-0.02665
20.233333,0.16554,0.05927,-0.01152
20.250000,-0.04782,0.13843,0.03868
20.266667,-0.17301,0.00066,-0.00198
20.283333,0.01093,-0.05577,-0.01236
20.300000,0.05887,0.15576,0.00688
20.316667,-0.05691,0.12209,0.01144
20.333333,-0.02285,-0.09674,0.02863
20.350000,0.05003,-0.18773,-0.00902
20.366667,0.04677,-0.24598,-0.07094
20.383333,-0.04234,-0.03018,-0.02397
20.400000,-0.06669,0.29980,0.03680
20.416667,0.07741,0.22033,0.02976
20.433333,0.09839,-0.02772,0.01944
20.450000,-0.03005,-0.11609,-0.01166
20.466667,-0.07654,-0.08816,-0.03556
20.483333,-0.07404,-0.03417,-0.00291
20.500000,-0.01229,0.03912,0.03681
20.516667,0.07850,0.09308,0.02985
20.533333,0.01882,0.01713,-0.00942
20.550000,-0.03180,-0.07925,-0.01984
20.566667,0.07597,-0.10616,-0.02529
20.583333,0.06943,-0.04112,-0.03531
20.600000,-0.08059,0.06914,0.00569
20.616667,-0.12579,0.03218,0.02598
20.633333,-0.03079,-0.00074,0.00602
20.650000,0.10168,0.08375,0.02224
20.666667,0.08150,0.12809,0.02828
20.683333,-0.04361,0.06804,0.00074
20.700000,-0.04871,-0.10357,-0.01821
20.716667,-0.01845,-0.15504,-0.01629
20.733333,-0.00218,-0.10637,-0.01372
20.750000,0.05305,-0.13060,-0.02823
20.766667,0.08388,0.01779,-0.01675
20.783333,0.02156,0.17713,0.00963
20.800000,-0.08204,0.14799,0.03285
20.816667,-0.08463,0.09698,0.04809
20.833333,-0.07541,-0.04903,0.01115
20.850000,-0.01938,-0.13178,-0.01950
20.866667,0.12346,-0.06133,-0.03568
20.883333,0.06606,0.01867,-0.02914
20.900000,-0.01968,0.18148,0.05355
20.916667,0.04942,0.20471,0.05405
20.933333,0.07339,-0.09597,-0.04758
20.950000,0.02995,-0.42331,-0.09115
20.966667,-0.05029,-0.46749,-0.07876
20.983333,-0.12951,-0.23444,-0.00181
21.000000,-0.33091,0.27223,0.13144
21.016667,-0.30782,0.98056,0.17415
21.033333,0.38904,0.89325,0.05517
21.050000,0.66739,-0.18036,-0.08175
21.066667,0.10316,-0.75034,-0.13242
21.083333,-0.13750,-0.65806,-0.13854
21.100000,-0.16657,-0.53904,-0.04860
21.116667,-0.40358,-0.03302,0.07733
21.133333,-0.27918,0.48400,0.09773
21.150000,0.07294,0.44437,0.07445
21.166667,0.21401,0.30323,0.02776
21.183333,0.24395,0.22230,-0.01271
21.200000,0.20689,0.00016,0.00032
21.216667,0.11732,-0.32680,-0.04231
21.233333,-0.02592,-0.50322,-0.09851
21.250000,-0.27078,-0.27985,-0.04789
21.266667,-0.39024,0.11152,0.02048
21.283333,-0.18961,0.37073,0.05294
21.300000,0.15126,0.35884,0.08412
21.316667,0.36178,0.07367,0.05275
21.333333,0.27543,-0.14116,-0.01967
21.350000,0.01693,-0.23324,-0.04982
21.366667,-0.12480,-0.25529,-0.07858
21.383333,-0.18261,-0.07094,-0.06285
